population,origin,policy,active_groups,horizon_steps,level,queries,mae,mse,coverage90,width90,interval_score90,seasonal_mae,missing_queries,observed_households
1024,3,fixed_coarse,0,2,regional,1,0.10394606874649526,0.010804785207851117,1.0,34.93783523345576,34.93783523345576,22.663556367195582,0,1021
1024,3,fixed_coarse,0,2,group,16,0.7360022614122652,1.1340524395222542,0.9375,4.815305523509016,4.891916829748354,1.5818687059266114,0,1021
1024,3,fixed_coarse,0,2,household,16,0.13517827045040662,0.08388629698093777,0.9375,0.5548618715798013,0.7833069483321198,0.21178871343417088,0,1021
1024,3,fixed_coarse,0,12,regional,1,19.859878366942098,394.4147687497347,1.0,80.05010292856016,80.05010292856016,36.43848628387752,0,1021
1024,3,fixed_coarse,0,12,group,16,1.6176610501189521,5.584586860496173,0.875,6.906186240847367,10.785378188135322,2.4868608913507293,0,1021
1024,3,fixed_coarse,0,12,household,16,0.0969433271898077,0.018406620100223155,1.0,0.5722903947667028,0.5722903947667028,0.07766659212478816,0,1021
1024,3,uniform_fine_stream,16,2,regional,1,5.471836635707916,29.940996167875326,1.0,29.51577978929656,29.51577978929656,22.663556367195582,0,1021
1024,3,uniform_fine_stream,16,2,group,16,0.7937271716365084,1.1769203730465114,0.9375,4.556390446416808,5.173168956256669,1.5818687059266114,0,1021
1024,3,uniform_fine_stream,16,2,household,16,0.09052888928799038,0.02732418992091762,1.0,0.473022831766306,0.473022831766306,0.21178871343417088,0,1021
1024,3,uniform_fine_stream,16,12,regional,1,27.922124076895386,779.645012965541,1.0,64.20392734509872,64.20392734509872,36.43848628387752,0,1021
1024,3,uniform_fine_stream,16,12,group,16,1.990129626422525,7.121629989114418,0.8125,6.164079286911154,12.877301730016223,2.4868608913507293,0,1021
1024,3,uniform_fine_stream,16,12,household,16,0.0976920114358728,0.017567569239246985,1.0,0.5600132353699518,0.5600132353699518,0.07766659212478816,0,1021
1024,3,fixed,2,2,regional,1,0.14202530252453016,0.020171186557184313,1.0,32.71861568317617,32.71861568317617,22.663556367195582,0,1021
1024,3,fixed,2,2,group,16,0.7471834101433473,1.1414507641873306,0.9375,4.725628588435509,4.827654020437326,1.5818687059266114,0,1021
1024,3,fixed,2,2,household,16,0.1255064242747005,0.07114753682641611,0.9375,0.541339540321149,0.738440752717366,0.21178871343417088,0,1021
1024,3,fixed,2,12,regional,1,19.643418600459796,385.8638943128899,1.0,71.45223539373507,71.45223539373507,36.43848628387752,0,1021
1024,3,fixed,2,12,group,16,1.6104278749641763,5.368019163584665,0.875,6.502025303945707,10.707446333148862,2.4868608913507293,0,1021
1024,3,fixed,2,12,household,16,0.09643681162528203,0.018437076306253564,1.0,0.5666400217641399,0.5666400217641399,0.07766659212478816,0,1021
1024,3,fixed,4,2,regional,1,6.522547160089488,42.54362145559144,1.0,31.521386914887927,31.521386914887927,22.663556367195582,0,1021
1024,3,fixed,4,2,group,16,0.9181053086572473,1.4115328618437428,0.9375,4.679454161134371,5.41693262636241,1.5818687059266114,0,1021
1024,3,fixed,4,2,household,16,0.13848083597971378,0.07155937642881847,0.875,0.5253511792601956,0.7624239469426275,0.21178871343417088,0,1021
1024,3,fixed,4,12,regional,1,43.89317792521666,1926.6110683747272,0.0,68.60471049157036,260.4211640802,36.43848628387752,0,1021
1024,3,fixed,4,12,group,16,2.838168973944688,11.82651930824909,0.75,6.374222045958216,16.452581756367564,2.4868608913507293,0,1021
1024,3,fixed,4,12,household,16,0.09066094645745443,0.013296362980347703,1.0,0.5638071951131636,0.5638071951131636,0.07766659212478816,0,1021
1024,3,fixed,8,2,regional,1,4.007530044167993,16.060297054909114,1.0,30.40801111520092,30.40801111520092,22.663556367195582,0,1021
1024,3,fixed,8,2,group,16,0.8254702714656776,1.2432201832337084,0.9375,4.6210868375190195,5.1960297394366535,1.5818687059266114,0,1021
1024,3,fixed,8,2,household,16,0.12044449817155685,0.05397768100275205,0.9375,0.5099773263199361,0.6193150957749175,0.21178871343417088,0,1021
1024,3,fixed,8,12,regional,1,31.704123529237904,1005.1514487571765,1.0,65.4656998886172,65.4656998886172,36.43848628387752,0,1021
1024,3,fixed,8,12,group,16,2.1760388635138757,7.954560619261807,0.8125,6.230742625631972,13.42844814343193,2.4868608913507293,0,1021
1024,3,fixed,8,12,household,16,0.0959518636467825,0.017374779752172442,1.0,0.5613301206615966,0.5613301206615966,0.07766659212478816,0,1021
1024,3,random,2,2,regional,1,0.5070987691941014,0.2571491617181725,1.0,32.49381612929386,32.49381612929386,22.663556367195582,0,1021
1024,3,random,2,2,group,16,0.7120772378152637,1.0921585255227988,1.0,4.7163127955778394,4.7163127955778394,1.5818687059266114,0,1021
1024,3,random,2,2,household,16,0.10759328942534127,0.04545764400279009,0.9375,0.5313109657528623,0.5835214078833681,0.21178871343417088,0,1021
1024,3,random,2,12,regional,1,25.5432240557775,652.4562951636503,1.0,70.72619147511698,70.72619147511698,36.43848628387752,0,1021
1024,3,random,2,12,group,16,1.8744185229663586,6.546200783437612,0.875,6.470050465787827,11.853284523042625,2.4868608913507293,0,1021
1024,3,random,2,12,household,16,0.10009330404762352,0.02047295586895294,1.0,0.5662183399563654,0.5662183399563654,0.07766659212478816,0,1021
1024,3,random,4,2,regional,1,1.9117670566839138,3.6548532790218746,1.0,31.505548357949213,31.505548357949213,22.663556367195582,0,1021
1024,3,random,4,2,group,16,0.718515327699081,1.0690741420137286,0.9375,4.6723142880272945,4.915769081224861,1.5818687059266114,0,1021
1024,3,random,4,2,household,16,0.10852523161871055,0.04741915046440928,0.9375,0.5183846702806538,0.626078428773988,0.21178871343417088,0,1021
1024,3,random,4,12,regional,1,28.16601567889313,793.3244392236537,1.0,67.9087646940812,67.9087646940812,36.43848628387752,0,1021
1024,3,random,4,12,group,16,1.9734062679336843,7.149397288820797,0.875,6.340727870298462,12.476082465079717,2.4868608913507293,0,1021
1024,3,random,4,12,household,16,0.1024924723152136,0.023522191627757184,1.0,0.5640019396894814,0.5640019396894814,0.07766659212478816,0,1021
1024,3,random,8,2,regional,1,4.040373846961529,16.324620823210704,1.0,30.428649308464436,30.428649308464436,22.663556367195582,0,1021
1024,3,random,8,2,group,16,0.7065090356568091,1.0527881997023392,0.9375,4.617637343601102,4.984163478876714,1.5818687059266114,0,1021
1024,3,random,8,2,household,16,0.09048667645170894,0.029173622359932608,1.0,0.49962682424953486,0.49962682424953486,0.21178871343417088,0,1021
1024,3,random,8,12,regional,1,21.132946011527252,446.6014071261256,1.0,65.85439037672207,65.85439037672207,36.43848628387752,0,1021
1024,3,random,8,12,group,16,1.6701697438897722,5.643847550038171,0.875,6.243345793119834,10.964784708594355,2.4868608913507293,0,1021
1024,3,random,8,12,household,16,0.09817122382925775,0.02001048484622438,1.0,0.56235387049001,0.56235387049001,0.07766659212478816,0,1021
1024,3,uncertainty,2,2,regional,1,2.0518657380709158,4.210153007069304,1.0,32.66706286222678,32.66706286222678,22.663556367195582,0,1021
1024,3,uncertainty,2,2,group,16,0.7861602738194426,1.1366215640559865,1.0,4.720864466958874,4.720864466958874,1.5818687059266114,0,1021
1024,3,uncertainty,2,2,household,16,0.1453519234085161,0.08813992087011008,0.875,0.5376877437863996,0.8011355625213994,0.21178871343417088,0,1021
1024,3,uncertainty,2,12,regional,1,23.741985441708607,563.6818727143035,1.0,70.65727802388976,70.65727802388976,36.43848628387752,0,1021
1024,3,uncertainty,2,12,group,16,1.7545715843720178,5.924441843734227,0.875,6.466901510602579,11.390661902584963,2.4868608913507293,0,1021
1024,3,uncertainty,2,12,household,16,0.09733049417731826,0.016145586713621214,1.0,0.5660392359888251,0.5660392359888251,0.07766659212478816,0,1021
1024,3,uncertainty,4,2,regional,1,8.042412508436229,64.68039895585152,1.0,31.434675556821706,31.434675556821706,22.663556367195582,0,1021
1024,3,uncertainty,4,2,group,16,0.9763052089532487,1.5302711407915135,0.9375,4.67325917983826,5.537677894826313,1.5818687059266114,0,1021
1024,3,uncertainty,4,2,household,16,0.1310173104602333,0.05887894830248169,0.875,0.5222873531443364,0.647434246192663,0.21178871343417088,0,1021
1024,3,uncertainty,4,12,regional,1,40.43994575579657,1635.3892127317692,0.0,68.14380713883568,195.5046508664103,36.43848628387752,0,1021
1024,3,uncertainty,4,12,group,16,2.6422402141243784,10.449506171511302,0.75,6.353541476492575,15.498094430085613,2.4868608913507293,0,1021
1024,3,uncertainty,4,12,household,16,0.08936071777776225,0.01186291334599436,1.0,0.5633355074020115,0.5633355074020115,0.07766659212478816,0,1021
1024,3,uncertainty,8,2,regional,1,6.174864655494986,38.12895351368121,1.0,30.422892842522973,30.422892842522973,22.663556367195582,0,1021
1024,3,uncertainty,8,2,group,16,0.8338699853452665,1.2694063628782901,0.9375,4.621321409137038,5.413115266241231,1.5818687059266114,0,1021
1024,3,uncertainty,8,2,household,16,0.11222285674025118,0.04077831993249348,0.9375,0.4994388540693899,0.5103296696272088,0.21178871343417088,0,1021
1024,3,uncertainty,8,12,regional,1,37.237804504551434,1386.654084319191,0.0,65.75122999744283,152.99502011404317,36.43848628387752,0,1021
1024,3,uncertainty,8,12,group,16,2.458234728441534,9.632450532433827,0.8125,6.243907308927411,15.180543749032628,2.4868608913507293,0,1021
1024,3,uncertainty,8,12,household,16,0.09701327541548965,0.016221860667458544,1.0,0.5613281672931747,0.5613281672931747,0.07766659212478816,0,1021
1024,4,fixed_coarse,0,2,regional,1,16.250610918862208,264.0823552362436,1.0,34.938273577925386,34.938273577925386,89.16770680515677,0,1021
1024,4,fixed_coarse,0,2,group,16,1.4905775613324377,3.4618693227328388,0.8125,4.815347014967113,8.436745615232194,5.5729826289966145,0,1021
1024,4,fixed_coarse,0,2,household,16,0.189769502098191,0.12353721769997911,0.875,0.5548632347579275,1.2969876580213355,0.14195678822608876,0,1021
1024,4,fixed_coarse,0,12,regional,1,44.51700887469116,1981.7640791493313,0.0,79.99951322732606,170.34455844788857,19.193930271293453,0,1019
1024,4,fixed_coarse,0,12,group,16,2.7823132334821326,9.616995577569885,0.625,6.89901747008938,12.178878157350491,1.4698012393280804,0,1019
1024,4,fixed_coarse,0,12,household,16,0.13495462433871838,0.13352541430004083,0.9375,0.5722934882275704,1.5290476507383217,0.19552505660509642,0,1019
1024,4,uniform_fine_stream,16,2,regional,1,21.30507384485969,453.9061715349245,0.0,29.515761847400285,160.45962027059127,89.16770680515677,0,1021
1024,4,uniform_fine_stream,16,2,group,16,1.7129229139617401,4.211522382220579,0.6875,4.556389779536097,9.691112270295154,5.5729826289966145,0,1021
1024,4,uniform_fine_stream,16,2,household,16,0.12956358356473188,0.05072578580798593,0.9375,0.47302280371532657,0.6797733795125113,0.14195678822608876,0,1021
1024,4,uniform_fine_stream,16,12,regional,1,5.630438297962428,31.70183542716204,1.0,64.14377242216992,64.14377242216992,19.193930271293453,0,1019
1024,4,uniform_fine_stream,16,12,group,16,1.0184757546888938,1.891138942239316,0.9375,6.156391267456994,6.249077077718772,1.4698012393280804,0,1019
1024,4,uniform_fine_stream,16,12,household,16,0.12115382902015007,0.12221025963855486,0.9375,0.5600131921686727,1.4643030728400326,0.19552505660509642,0,1019
1024,4,fixed,2,2,regional,1,13.062170098851027,170.62028769131786,1.0,32.551177374978856,32.551177374978856,89.16770680515677,0,1021
1024,4,fixed,2,2,group,16,1.476174162118712,3.257752054875666,0.8125,4.721389668948084,8.081680453836672,5.5729826289966145,0,1021
1024,4,fixed,2,2,household,16,0.1645820607647435,0.09304186464332143,0.875,0.5393425319477131,1.146335904125978,0.14195678822608876,0,1021
1024,4,fixed,2,12,regional,1,31.08945532261066,966.5542322566043,1.0,72.27126712602858,72.27126712602858,19.193930271293453,0,1019
1024,4,fixed,2,12,group,16,1.943091136477102,5.242605926632399,0.875,6.5338865992440915,7.9169474182643125,1.4698012393280804,0,1019
1024,4,fixed,2,12,household,16,0.12617210048841135,0.1269098583846146,0.9375,0.5670808157690699,1.4943112460588464,0.19552505660509642,0,1019
1024,4,fixed,4,2,regional,1,20.90510637742358,437.023472651396,0.0,31.259462228813998,136.76696748914557,89.16770680515677,0,1021
1024,4,fixed,4,2,group,16,1.7089981212731469,4.332352650012929,0.75,4.6694545004549575,10.32753423133601,5.5729826289966145,0,1021
1024,4,fixed,4,2,household,16,0.16388775456524968,0.09700933050146747,0.875,0.5227704055975473,1.1881108238798572,0.14195678822608876,0,1021
1024,4,fixed,4,12,regional,1,2.2915527428078093,5.251213973069993,1.0,67.92653943630236,67.92653943630236,19.193930271293453,0,1019
1024,4,fixed,4,12,group,16,1.1406595735573035,1.6725711135968682,1.0,6.338873027241544,6.338873027241544,1.4698012393280804,0,1019
1024,4,fixed,4,12,household,16,0.1380736470196563,0.14161933060474713,0.9375,0.5636531169690724,1.5759946029308767,0.19552505660509642,0,1019
1024,4,fixed,8,2,regional,1,21.858339376602373,477.7870003027258,0.0,30.35673077366933,163.9562105690235,89.16770680515677,0,1021
1024,4,fixed,8,2,group,16,1.7944581175915904,4.648555318847686,0.6875,4.617444968329037,10.622820397152035,5.5729826289966145,0,1021
1024,4,fixed,8,2,household,16,0.16005598602322993,0.10001102967827866,0.875,0.5090966414788476,1.216664408953788,0.14195678822608876,0,1021
1024,4,fixed,8,12,regional,1,6.007709232745924,36.09257022522062,1.0,65.48576921401096,65.48576921401096,19.193930271293453,0,1019
1024,4,fixed,8,12,group,16,0.9655974443187396,1.554666592262254,1.0,6.225726305048568,6.225726305048568,1.4698012393280804,0,1019
1024,4,fixed,8,12,household,16,0.12646657858541127,0.12864108000452226,0.9375,0.5612034229149394,1.497473119516339,0.19552505660509642,0,1019
1024,4,random,2,2,regional,1,17.00718789124403,289.24443996807753,0.0,32.50201829162378,47.6255932002666,89.16770680515677,0,1021
1024,4,random,2,2,group,16,1.5598561948307392,3.7793111361518568,0.75,4.7179801493782705,9.377435616822591,5.5729826289966145,0,1021
1024,4,random,2,2,household,16,0.18982700115405887,0.1247714357307102,0.875,0.5404969199071088,1.3700644275720444,0.14195678822608876,0,1021
1024,4,random,2,12,regional,1,29.946849200506563,896.8137770378805,1.0,71.17311017467551,71.17311017467551,19.193930271293453,0,1019
1024,4,random,2,12,group,16,1.8716782538455932,5.024130011560612,0.875,6.483148771268171,7.991327487306227,1.4698012393280804,0,1019
1024,4,random,2,12,household,16,0.12322504557158155,0.12136933521961389,0.9375,0.5666800745701972,1.4579040291263035,0.19552505660509642,0,1019
1024,4,random,4,2,regional,1,24.332224872739175,592.057167257547,0.0,31.58994305491178,202.33500996057745,89.16770680515677,0,1021
1024,4,random,4,2,group,16,1.8024871729558967,4.8449746588455405,0.75,4.678827137187139,11.617442301260281,5.5729826289966145,0,1021
1024,4,random,4,2,household,16,0.15894570200331076,0.08996131345288448,0.875,0.5217053626878878,0.9196298911315729,0.14195678822608876,0,1021
1024,4,random,4,12,regional,1,2.5963509490937327,6.741038250859926,1.0,68.22570227534062,68.22570227534062,19.193930271293453,0,1019
1024,4,random,4,12,group,16,1.118356734399463,1.6069315576382581,1.0,6.351139847169121,6.351139847169121,1.4698012393280804,0,1019
1024,4,random,4,12,household,16,0.12494344104774124,0.11839357399446347,0.9375,0.5634866158115297,1.4261065487080398,0.19552505660509642,0,1019
1024,4,random,8,2,regional,1,20.56486200965759,422.9135494762579,0.0,30.480375829719875,136.97385772567287,89.16770680515677,0,1021
1024,4,random,8,2,group,16,1.614140157913149,3.9204174566116663,0.75,4.622066712649034,9.818012964810418,5.5729826289966145,0,1021
1024,4,random,8,2,household,16,0.15888277598300238,0.0865655657953003,0.875,0.5067312351652432,0.8955482450253214,0.14195678822608876,0,1021
1024,4,random,8,12,regional,1,5.053419070844541,25.537044305575304,1.0,65.57906482568274,65.57906482568274,19.193930271293453,0,1019
1024,4,random,8,12,group,16,1.0102096522074766,1.8130441972678581,1.0,6.228135734875747,6.228135734875747,1.4698012393280804,0,1019
1024,4,random,8,12,household,16,0.1241503747512293,0.12502014864816893,0.9375,0.5619402371960391,1.481360913410961,0.19552505660509642,0,1019
1024,4,uncertainty,2,2,regional,1,22.393448129055912,501.4665191087177,0.0,32.667061532067365,153.86540879251197,89.16770680515677,0,1021
1024,4,uncertainty,2,2,group,16,1.6485056470021324,4.29597928796285,0.75,4.720878575515251,10.308709566115382,5.5729826289966145,0,1021
1024,4,uncertainty,2,2,household,16,0.17465924787362253,0.09622355248517689,0.875,0.5376877637980676,0.9226329825399041,0.14195678822608876,0,1021
1024,4,uncertainty,2,12,regional,1,24.36287596090466,593.5497250864262,1.0,70.59707097075741,70.59707097075741,19.193930271293453,0,1019
1024,4,uncertainty,2,12,group,16,1.5962660008101615,3.7402334545502107,0.875,6.459051660681755,6.94205013001355,1.4698012393280804,0,1019
1024,4,uncertainty,2,12,household,16,0.11169933175809041,0.09865135573514379,0.9375,0.5660392186247356,1.286876860901043,0.19552505660509642,0,1019
1024,4,uncertainty,4,2,regional,1,25.140222454970115,632.0307850853836,0.0,31.43470636530781,219.89209181163199,89.16770680515677,0,1021
1024,4,uncertainty,4,2,group,16,1.7862205046391364,4.730483837287055,0.75,4.673273039280378,11.01265106065906,5.5729826289966145,0,1021
1024,4,uncertainty,4,2,household,16,0.15653569548800483,0.07479690473791022,0.875,0.5222872786989597,0.7922181904815244,0.14195678822608876,0,1021
1024,4,uncertainty,4,12,regional,1,2.467989516067888,6.090972251421009,1.0,68.085217639526,68.085217639526,19.193930271293453,0,1019
1024,4,uncertainty,4,12,group,16,1.0235886154802913,1.5850413355278676,1.0,6.345980233016082,6.345980233016082,1.4698012393280804,0,1019
1024,4,uncertainty,4,12,household,16,0.1239314924701114,0.12012399677852513,0.9375,0.5633355120786105,1.4386073819617229,0.19552505660509642,0,1019
