origin,profile,basis,global_delta,block_delta,row_delta,delta,spectral_delta_audit,output_bound_kwh,polynomial_output_error_kwh,degree,conclusive,fallback_count_batch,initial_relative_residual
6,12,reference_eigen,9.130196888553291,2.9669924004714026,3.763357950448944,2.9669924004714026,,inf,35.8873036100121,12,False,0,0.21607886046051078
6,13,reference_eigen,5.116246165490974,1.8305514461467172,2.308078975611201,1.8305514461467172,,inf,9.620038162907196,12,False,0,0.09851806553418019
6,14,reference_eigen,4.017134168094488,1.3490271037688348,1.5910784788215269,1.3490271037688348,,inf,7.614737867192391,12,False,0,0.08202176225209805
6,15,reference_eigen,3.3123253138048496,1.1984918634982473,1.4117333920023385,1.1984918634982473,,inf,5.3482086512543665,12,False,0,0.060500914828501465
6,0,rjd,5.794805379748271,3.238827304837855,3.8489592108283235,3.238827304837855,,inf,39.58205455393916,12,False,0,0.34870907084584984
6,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,,inf,173.6407951698658,12,False,0,0.5777645456055419
6,2,rjd,5.733006016284023,2.775966516445149,3.4867338463045563,2.775966516445149,,inf,21.749159714889878,12,False,0,0.34322611373227974
6,3,rjd,5.651913329576719,2.8507770151959275,3.466269592190218,2.8507770151959275,,inf,36.317109926918775,12,False,0,0.3411707677900797
6,4,rjd,5.778002810483896,3.0420330459595695,3.648210404719256,3.0420330459595695,,inf,35.42079811564086,12,False,0,0.31239531958240907
6,5,rjd,6.144281398375405,3.292917480035438,3.9086125406772054,3.292917480035438,,inf,41.71555072319551,12,False,0,0.3648135774084303
6,6,rjd,6.437733836770123,3.0229158813757944,3.7275416236864354,3.0229158813757944,,inf,35.18294196542965,12,False,0,0.3692497936901545
6,7,rjd,6.376940669925477,2.9326199679239378,3.5847710894443847,2.9326199679239378,,inf,17.42053640880146,12,False,0,0.3581202760502926
6,8,rjd,6.29585331366429,2.9479586725788396,3.518668627495381,2.9479586725788396,,inf,56.32982751743929,12,False,0,0.3300228376447947
6,9,rjd,5.427921914657347,2.6562569164330325,3.2436644322910806,2.6562569164330325,,inf,39.23285610050774,12,False,0,0.3195289147796075
6,10,rjd,6.558564965803063,3.1819583750176843,3.8195084421283756,3.1819583750176843,,inf,52.88037240314224,12,False,0,0.4207687045984532
6,11,rjd,5.536238217684142,2.7373259717418095,3.4514052916974824,2.7373259717418095,,inf,35.91225873671434,12,False,0,0.315319954897693
6,12,rjd,5.785751822859099,2.647558353926626,3.2514973385038104,2.647558353926626,,inf,48.53722302370734,12,False,0,0.3199719278712233
6,13,rjd,5.583998701724188,2.81215674833027,3.417339795464901,2.81215674833027,,inf,45.85216474948184,12,False,0,0.34498361433689323
6,14,rjd,6.433062136439354,3.262846894706156,3.8523573218143383,3.262846894706156,,inf,42.874416024863194,12,False,0,0.3825270199103954
6,15,rjd,5.564422190695827,2.9551522167815514,3.532675225365806,2.9551522167815514,,inf,45.63670822082638,12,False,0,0.33110377962253634
7,0,identity,10.135474093402697,4.9524907119847015,5.132368734645676,4.9524907119847015,,inf,49.26891433828098,12,False,0,0.29953466341755064
7,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,,inf,187.88530837201796,12,False,0,0.9731417939364919
7,2,identity,16.18189413247557,7.4389070432357505,7.744139414232521,7.4389070432357505,,inf,113.59361120697841,12,False,0,0.48467857085227245
7,3,identity,15.694324154765956,7.254295472183123,7.552884564842428,7.254295472183123,,inf,99.27921887788749,12,False,0,0.4427893689394345
7,4,identity,14.465177831023327,6.7748123680810926,7.049593074608357,6.7748123680810926,,inf,89.01329443197542,12,False,0,0.39371621329990536
7,5,identity,13.166672802110849,6.248632449365822,6.495906015672215,6.248632449365822,,inf,67.08334123178828,12,False,0,0.35329104544206913
7,6,identity,15.591800986272068,7.212923015987069,7.508545149882536,7.212923015987069,,inf,100.84262889462437,12,False,0,0.4755758376813106
7,7,identity,19.043222107567775,8.496790053484363,8.846936178081416,8.496790053484363,,inf,144.1336963700444,12,False,0,0.5329976445951399
7,8,identity,19.652158056981804,8.715698970629495,9.073897261818992,8.715698970629495,,inf,149.458414298964,12,False,0,0.5304319812687809
7,9,identity,17.269633948227664,7.850371936676306,8.176328368488319,7.850371936676306,,inf,107.32914727753014,12,False,0,0.5027527628286452
7,10,identity,18.666352956062124,8.360773408614364,8.706052406814088,8.360773408614364,,inf,121.30892950288661,12,False,0,0.48568376443708045
7,11,identity,17.29812463353444,7.858933758123339,8.18363481857677,7.858933758123339,,inf,97.08316934147204,12,False,0,0.4920042365077477
7,12,identity,19.311570154230086,8.593589419315242,8.94836222521852,8.593589419315242,,inf,128.30881350988142,12,False,0,0.542283378883136
7,13,identity,15.738861405149043,7.271388635221715,7.570407279892527,7.271388635221715,,inf,93.21084172201051,12,False,0,0.43680207151108047
7,14,identity,14.92438881857339,6.953711786946197,7.235916656385863,6.953711786946197,,inf,107.22595065658894,12,False,0,0.39909652631657927
7,15,identity,13.527345557223224,6.400266212882316,6.656903849363126,6.400266212882316,,inf,77.42540246160307,12,False,0,0.37746188726658614
7,0,reference_eigen,0.20831353538758138,0.10508317488058706,0.1276559647768039,0.10508317488058706,,3.839811387644764e-10,8.915227106114668e-15,12,True,0,0.007709900694625557
7,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,,inf,189.27706123519118,12,False,0,0.5858731643577328
7,2,reference_eigen,6.0497821317373965,2.4947186104885457,3.5398989876034332,2.4947186104885457,,inf,41.56976338789873,12,False,0,0.20430322956879238
7,3,reference_eigen,4.749092794689406,1.5686325707675,1.8494181474644282,1.5686325707675,,inf,25.97085055531336,12,False,0,0.12416272356193583
7,4,reference_eigen,3.7748495260346795,1.3250541025427136,1.5383015320467162,1.3250541025427136,,inf,13.10399473380177,12,False,0,0.07452394024437396
7,5,reference_eigen,2.458840115727016,0.8600260850221232,1.0318326067894295,0.8600260850221232,,1705.4916154064656,7.092054625448456e-11,12,False,0,0.05538083883002521
7,6,reference_eigen,5.791358121230003,2.1193311302199658,2.773813653991741,2.1193311302199658,,inf,35.466329435865646,12,False,0,0.18347015644853662
7,7,reference_eigen,8.574808420193586,2.6762881762290287,3.343075700953552,2.6762881762290287,,inf,56.22197258337053,12,False,0,0.21821658746430356
7,8,reference_eigen,9.268094440431797,2.707308464235733,3.3753325733599713,2.707308464235733,,inf,37.394532156542276,12,False,0,0.20427684382265915
7,9,reference_eigen,6.643773882102372,2.2249928312818614,2.7421792780386394,2.2249928312818614,,inf,32.08865187909686,12,False,0,0.17661768100953384
7,10,reference_eigen,8.327532493074377,2.6595622551729443,3.207510382439607,2.6595622551729443,,inf,27.602967930474406,12,False,0,0.1613568835528719
7,11,reference_eigen,6.822306560802731,2.5665083182776867,3.5341725943748385,2.5665083182776867,,inf,23.924057763237446,12,False,0,0.18386704261010745
7,12,reference_eigen,9.129192156351774,2.9652940293464582,3.761846720345247,2.9652940293464582,,inf,43.1418264321413,12,False,0,0.24404615977549052
7,13,reference_eigen,5.112731568944767,1.8316512256449042,2.3096519563270377,1.8316512256449042,,inf,11.965055460998986,12,False,0,0.11794101203247472
7,14,reference_eigen,4.0136970382352875,1.3492702143410287,1.5921985455851773,1.3492702143410287,,inf,14.24080924932079,12,False,0,0.08045394102567403
7,15,reference_eigen,3.3076606866126435,1.1991886014537434,1.4129287649008861,1.1991886014537434,,inf,4.3154508330417745,12,False,0,0.06383939075316931
7,0,rjd,5.7888527106370695,3.23666819267992,3.846352798619465,3.23666819267992,,inf,28.512188160319397,12,False,0,0.3152092192673128
7,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,,inf,179.23774462741542,12,False,0,0.5100716626980483
7,2,rjd,5.735748592517094,2.7772679451931666,3.488166541662234,2.7772679451931666,,inf,14.852883206678811,12,False,0,0.265647793500734
7,3,rjd,5.648896467810573,2.8492950715067433,3.464648385013369,2.8492950715067433,,inf,23.315287827935737,12,False,0,0.3074777076655739
7,4,rjd,5.77280261298474,3.039764158065107,3.6458333986311313,3.039764158065107,,inf,23.42411033266989,12,False,0,0.3149189757570551
7,5,rjd,6.136879056712624,3.2905088457331635,3.906031432894623,3.2905088457331635,,inf,29.72374990251135,12,False,0,0.38520587543297347
7,6,rjd,6.436135769239195,3.021394445409442,3.7246485540273087,3.021394445409442,,inf,20.482523198105604,12,False,0,0.3008975239793605
7,7,rjd,6.364784437681279,2.929253375777561,3.581000193850566,2.929253375777561,,inf,2.3322938987291053,12,False,0,0.3169271746647281
7,8,rjd,6.2926748691563805,2.9468942857998996,3.5168326283577978,2.9468942857998996,,inf,31.597719105577806,12,False,0,0.34087801896219816
7,9,rjd,5.424569609369813,2.6540776658687313,3.241392455883516,2.6540776658687313,,inf,23.86701028159389,12,False,0,0.27782355299970674
7,10,rjd,6.558644623618144,3.181542498990729,3.8189995154868996,3.181542498990729,,inf,35.25378909440438,12,False,0,0.4022208065318227
7,11,rjd,5.533587623094372,2.7360044657147737,3.4500797034123525,2.7360044657147737,,inf,31.34832407387225,12,False,0,0.24272808914493174
7,12,rjd,5.789065823845361,2.6487206554931704,3.2525847313883007,2.6487206554931704,,inf,36.014314636250525,12,False,0,0.27445384186604177
7,13,rjd,5.579849365296329,2.8106789512760515,3.4158389138872316,2.8106789512760515,,inf,32.28560794037459,12,False,0,0.2766786655586151
7,14,rjd,6.427559664188635,3.2607119949610133,3.849948602137124,3.2607119949610133,,inf,22.006749886971583,12,False,0,0.40355642959422294
7,15,rjd,5.558851193586819,2.9527908809499994,3.530271345377769,2.9527908809499994,,inf,30.93481462056109,12,False,0,0.31594381710300096
8,0,identity,10.141616348129357,4.955954328572258,5.138211999020393,4.955954328572258,,inf,59.997536869142024,12,False,0,0.3189163515083155
8,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,,inf,4.02036966566553,12,False,0,0.9940375474435915
8,2,identity,16.233732165809787,7.456562340760623,7.766699679837716,7.456562340760623,,inf,99.31902300138759,12,False,0,0.501734199200665
8,3,identity,15.731771592102687,7.26742535759516,7.568512596945679,7.26742535759516,,inf,100.68923047072042,12,False,0,0.4640516329277838
8,4,identity,14.478349309090744,6.779030713876093,7.054937987165673,6.779030713876093,,inf,82.03568454555739,12,False,0,0.407724415698371
8,5,identity,13.178582019893458,6.254413625457859,6.502977700189158,6.254413625457859,,inf,86.50236157157508,12,False,0,0.3791028995649489
8,6,identity,15.601487040245134,7.216018170917546,7.515486601067581,7.216018170917546,,inf,115.03063446472626,12,False,0,0.4947058325406093
8,7,identity,19.112244261957027,8.520680212609076,8.873394461862278,8.520680212609076,,inf,132.93682599719676,12,False,0,0.5402308518430838
8,8,identity,19.69064112735387,8.727075035366674,9.088201533682536,8.727075035366674,,inf,148.5689906689358,12,False,0,0.542394633078401
8,9,identity,17.306300570753052,7.862391309860729,8.190934025491478,7.862391309860729,,inf,113.61028652843552,12,False,0,0.5218574041633645
8,10,identity,18.741996090185072,8.386477138396295,8.734506871392359,8.386477138396295,,inf,128.55678054002482,12,False,0,0.5071843718748422
8,11,identity,17.34164806793677,7.873407269018711,8.200612212650764,7.873407269018711,,inf,90.34449412630384,12,False,0,0.5088926214305303
8,12,identity,19.35515730276663,8.608535049575027,8.965660220587377,8.608535049575027,,inf,156.56495522186782,12,False,0,0.5638586540657516
8,13,identity,15.78104511839776,7.2847530166960786,7.587646974585919,7.2847530166960786,,inf,92.92875139308046,12,False,0,0.453896750575527
8,14,identity,14.969817140276323,6.969797637945489,7.254974294708479,6.969797637945489,,inf,100.85589520821243,12,False,0,0.41782153071724887
8,15,identity,13.55914575495443,6.411840134124922,6.670356177126016,6.411840134124922,,inf,91.08423535647682,12,False,0,0.39743453860006894
8,0,reference_eigen,0.716079546216927,0.308282438873148,0.4102891807334761,0.308282438873148,,0.0005562647960268077,3.6426696128632736e-14,12,True,0,0.017362907476107872
8,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,,inf,4.022626289641288,12,False,0,0.580629990910158
8,2,reference_eigen,6.313829602314721,2.623843269463509,3.6987367423108948,2.623843269463509,,inf,25.31355598026994,12,False,0,0.18179415603036017
8,3,reference_eigen,4.982087612390091,1.6461162807418197,1.9492129598005499,1.6461162807418197,,inf,18.378476684648668,12,False,0,0.11268243902825048
8,4,reference_eigen,3.8972888304010507,1.36998583290918,1.563951195916301,1.36998583290918,,inf,7.365655333762366,12,False,0,0.07273860476109265
8,5,reference_eigen,2.7203180512071126,0.9459288331155223,1.0950345466321316,0.9459288331155223,,14507.744839122624,6.041305202344424e-11,12,False,0,0.054080409834384106
8,6,reference_eigen,5.8860916282125375,2.1409595425696084,2.758798332268873,2.1409595425696084,,inf,24.79363413865925,12,False,0,0.16924250408460734
8,7,reference_eigen,8.831603162656753,2.7582954862438753,3.4232934364812615,2.7582954862438753,,inf,42.236117090291074,12,False,0,0.2019574092893432
8,8,reference_eigen,9.462512936743002,2.766651032653694,3.429936443763581,2.766651032653694,,inf,31.851238170816856,12,False,0,0.19007993206643262
8,9,reference_eigen,6.881203403982843,2.3078394730168568,2.84912230323423,2.3078394730168568,,inf,25.21460566903757,12,False,0,0.16094211851997517
8,10,reference_eigen,8.41312707529551,2.6747427241910016,3.2342101528906206,2.6747427241910016,,inf,22.834530105491815,12,False,0,0.15668558263836846
8,11,reference_eigen,6.968072588001776,2.6219701466018837,3.606034620520023,2.6219701466018837,,inf,20.493582214466876,12,False,0,0.16608567405743288
8,12,reference_eigen,9.5666364543178,3.1360584123635986,3.9840115903266984,3.1360584123635986,,inf,37.270317411251355,12,False,0,0.20914913466444632
8,13,reference_eigen,5.260011507322185,1.8823878802546248,2.3743962935470178,1.8823878802546248,,inf,7.919040780482612,12,False,0,0.10989289270229084
8,14,reference_eigen,4.174495476878397,1.4026171411053678,1.6339918597632366,1.4026171411053678,,inf,9.485676168732258,12,False,0,0.07821184279346599
8,15,reference_eigen,3.4469663038462577,1.250465821341944,1.4844604956470597,1.250465821341944,,inf,2.7135343384478796,12,False,0,0.0614971811794358
8,0,rjd,5.7082649014718685,3.200136901440273,3.801820572917923,3.200136901440273,,inf,10.664163633671244,12,False,0,0.28429569955038747
8,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,,inf,3.818189257210435,12,False,0,0.6972441103169393
8,2,rjd,5.490000938331307,2.676034454295089,3.3481944629529035,2.676034454295089,,inf,5.652453665232281,12,False,0,0.21426707025826297
8,3,rjd,5.5709465883835545,2.8249548537623466,3.432210045450236,2.8249548537623466,,inf,7.561156227057877,12,False,0,0.2771964298453728
8,4,rjd,5.780028749134624,3.0526330361644116,3.6626815860803372,3.0526330361644116,,inf,5.783093871970941,12,False,0,0.3016187791395214
8,5,rjd,6.046445392921389,3.2567352847273607,3.8566839260348913,3.2567352847273607,,inf,8.570731856095989,12,False,0,0.3594369355951143
8,6,rjd,6.057081478414741,2.866986018546066,3.508472195786923,2.866986018546066,,inf,11.331871614985202,12,False,0,0.2538668040220044
8,7,rjd,6.201448582243099,2.881436648923334,3.522786356449267,2.881436648923334,,inf,6.0175547171085775,12,False,0,0.29860122099816044
8,8,rjd,6.212371740720802,2.9300588427127687,3.495010810977486,2.9300588427127687,,inf,9.127055310187128,12,False,0,0.31710014823959104
8,9,rjd,5.336415060990988,2.6335414125014087,3.208560374769142,2.6335414125014087,,inf,11.887815148686917,12,False,0,0.255783805253536
8,10,rjd,6.464961989133418,3.1487364121763415,3.7711367934189215,3.1487364121763415,,inf,19.05572780869609,12,False,0,0.36017039342434143
8,11,rjd,5.485563212271025,2.7247517283635547,3.4333333286934318,2.7247517283635547,,inf,15.445028165304542,12,False,0,0.21509922646857554
8,12,rjd,5.580875367169387,2.58803820402912,3.1569562721608846,2.58803820402912,,inf,19.80622556926468,12,False,0,0.23856125967552425
8,13,rjd,5.509394563069652,2.783109273384744,3.3750018669850306,2.783109273384744,,inf,13.405780136888044,12,False,0,0.2388853529424448
8,14,rjd,6.380454695569874,3.2460258980195666,3.8306276223134406,3.2460258980195666,,inf,4.20858638177485,12,False,0,0.37817639526442576
8,15,rjd,5.5647109569958655,2.9587537111382316,3.5351603078112372,2.9587537111382316,,inf,12.405308603109127,12,False,0,0.2847161929473278
9,0,identity,10.137538248849731,4.956387767815068,5.136734080821412,4.956387767815068,,inf,24.917227635065878,12,False,0,0.31352968776742157
9,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,,inf,164.67129381120245,12,False,0,0.9472150185937661
9,2,identity,16.226040101231003,7.458001211713766,7.764424633111993,7.458001211713766,,inf,72.44728892582023,12,False,0,0.48638310272049445
9,3,identity,15.726660028577093,7.267739315541236,7.56691196382938,7.267739315541236,,inf,60.777114398404834,12,False,0,0.442521433232136
9,4,identity,14.481710460945333,6.7806804545155535,7.056472756844517,6.7806804545155535,,inf,45.30056404534727,12,False,0,0.38974574274564405
9,5,identity,13.180215221010917,6.2565582080673785,6.504041092991288,6.2565582080673785,,inf,34.66236032214027,12,False,0,0.3659910635587203
9,6,identity,15.588882039500609,7.215684324054595,7.511214814139208,7.215684324054595,,inf,76.51530801837188,12,False,0,0.47248386800670067
9,7,identity,19.109883125600156,8.521778182261903,8.872928103943767,8.521778182261903,,inf,89.53919930629216,12,False,0,0.5198343419822704
9,8,identity,19.685862930225827,8.72745777510984,9.086821601052002,8.72745777510984,,inf,90.80489669815921,12,False,0,0.5219082688099665
9,9,identity,17.294842430388233,7.861103012967437,8.18706494883954,7.861103012967437,,inf,81.06998631076478,12,False,0,0.49387897973758826
9,10,identity,18.738266353417597,8.386581830606405,8.733381225922678,8.386581830606405,,inf,88.73716363422315,12,False,0,0.47730868138891075
9,11,identity,17.33755401754197,7.873754548393273,8.199422166513667,7.873754548393273,,inf,65.95181510083441,12,False,0,0.49155013395499003
9,12,identity,19.347949430194657,8.609461823158794,8.963640778952705,8.609461823158794,,inf,97.16804862727179,12,False,0,0.5412395610070532
9,13,identity,15.773752257399607,7.284840407919213,7.5852494329065525,7.284840407919213,,inf,57.826987500038406,12,False,0,0.44027077354203015
9,14,identity,14.96657372305502,6.970131386839838,7.253927981321681,6.970131386839838,,inf,57.87506371264203,12,False,0,0.39680150364369365
9,15,identity,13.554584987189061,6.411224725524605,6.668657788704769,6.411224725524605,,inf,55.26409496019454,12,False,0,0.3786698399308327
9,0,reference_eigen,0.7143715443193899,0.3083555634156281,0.4106976806614341,0.3083555634156281,,0.000643050556840319,1.373563989049104e-13,12,True,0,0.015858296838681743
9,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,,inf,166.79687157683043,12,False,0,0.6482643487255016
9,2,reference_eigen,6.312556435169414,2.623468824700745,3.697466602089168,2.623468824700745,,inf,11.43011085321235,12,False,0,0.17904369097047604
9,3,reference_eigen,4.978374948273686,1.645275520333032,1.9478994697273306,1.645275520333032,,inf,15.082884845560978,12,False,0,0.11206086571920575
9,4,reference_eigen,3.8894461923015937,1.3664500664962391,1.5593424117315688,1.3664500664962391,,inf,12.076188195995222,12,False,0,0.0736259654348394
9,5,reference_eigen,2.715814656105341,0.9441552695011739,1.091010181395723,0.9441552695011739,,15444.476119252971,1.730110983060078e-11,12,False,0,0.04947799485658574
9,6,reference_eigen,5.885444962343981,2.142143588614436,2.75951462756357,2.142143588614436,,inf,26.989552197878538,12,False,0,0.17470265436058025
9,7,reference_eigen,8.831288087002127,2.758462004887673,3.4229521155524125,2.758462004887673,,inf,41.98946305834903,12,False,0,0.20155721228874726
9,8,reference_eigen,9.46214193758081,2.767003075068331,3.43064172496533,2.767003075068331,,inf,36.030914443937775,12,False,0,0.190489870142588
9,9,reference_eigen,6.876898257202438,2.307539027861708,2.8483855485715974,2.307539027861708,,inf,24.46469726445964,12,False,0,0.16374037944025382
9,10,reference_eigen,8.408194866004509,2.6727348715622075,3.230926173008699,2.6727348715622075,,inf,26.657552192483987,12,False,0,0.1475241862195917
9,11,reference_eigen,6.95847172271128,2.618925417040668,3.6018514542689584,2.618925417040668,,inf,8.648103979468479,12,False,0,0.1702492855446822
9,12,reference_eigen,9.563893539623558,3.1366924437035895,3.984025046159836,3.1366924437035895,,inf,27.72548275063967,12,False,0,0.20513755787096274
9,13,reference_eigen,5.256836228979865,1.881985916511983,2.3739429044553018,1.881985916511983,,inf,7.061252964051179,12,False,0,0.11511813626219426
9,14,reference_eigen,4.173622200927606,1.402429681881395,1.6339380172783375,1.402429681881395,,inf,14.643311812610795,12,False,0,0.07215068686920065
9,15,reference_eigen,3.4452371916928137,1.2506493599706436,1.4846390270785648,1.2506493599706436,,inf,11.3600891254991,12,False,0,0.061222272437154786
9,0,rjd,5.707815486025564,3.2015672824018235,3.804112675681923,3.2015672824018235,,inf,9.450964402833879,12,False,0,0.32747048204216767
9,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,,inf,160.5609630287148,12,False,0,0.4287933155743288
9,2,rjd,5.490611056467337,2.6763989363765845,3.3488204237995514,2.6763989363765845,,inf,11.11895161935362,12,False,0,0.261833383535062
9,3,rjd,5.57320937299004,2.826424533675839,3.433730315262324,2.826424533675839,,inf,1.7210101801431357,12,False,0,0.3174634483671875
9,4,rjd,5.7848142213802936,3.0557412579789576,3.6656362403119784,3.0557412579789576,,inf,4.800803883562281,12,False,0,0.3392556996992264
9,5,rjd,6.051208041558255,3.260888942421823,3.860768910323653,3.260888942421823,,inf,11.576862646797478,12,False,0,0.389393371350709
9,6,rjd,6.058191654654001,2.8675907558473113,3.5084299271501505,2.8675907558473113,,inf,3.2960837651768102,12,False,0,0.29060757018323
9,7,rjd,6.202466568715431,2.8823707764855437,3.5242932886114424,2.8823707764855437,,inf,19.24509480827819,12,False,0,0.3109201053453061
9,8,rjd,6.218270535407778,2.9322735581862513,3.4975025392896195,2.9322735581862513,,inf,3.3253375312621714,12,False,0,0.3417110632532608
9,9,rjd,5.334801814126691,2.6329186286048345,3.2076523645167865,2.6329186286048345,,inf,0.3562809728782472,12,False,0,0.2956516739109201
9,10,rjd,6.4670537672837405,3.1500521206665377,3.7721417185684856,3.1500521206665377,,inf,12.759637868877428,12,False,0,0.39651822372110956
9,11,rjd,5.489216912413762,2.726816027736957,3.4347326969777185,2.726816027736957,,inf,10.426499462322331,12,False,0,0.2779192828805133
9,12,rjd,5.593202402190892,2.5904191676687938,3.1589731117912407,2.5904191676687938,,inf,14.813213969162003,12,False,0,0.2736754391864562
9,13,rjd,5.510254587645425,2.784683068391397,3.376846905202342,2.784683068391397,,inf,3.950065319379613,12,False,0,0.28890234815907867
9,14,rjd,6.380628684317117,3.2465911320211593,3.831558339193407,3.2465911320211593,,inf,0.2465196961154632,12,False,0,0.4063877891685392
9,15,rjd,5.5641255555996105,2.959179004373675,3.535302785287766,2.959179004373675,,inf,0.6055157863053555,12,False,0,0.3271882479184213
10,0,identity,10.145739582055446,4.966987053013614,5.147183165017852,4.966987053013614,,inf,10.295866135499256,12,False,0,0.32914579226978585
10,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,,inf,135.5751606472031,12,False,0,0.9105997557580949
10,2,identity,16.256278632131842,7.476232253292537,7.784378700234137,7.476232253292537,,inf,21.543770171272406,12,False,0,0.4941072237538929
10,3,identity,15.737250643947622,7.279480663689816,7.575531505863122,7.279480663689816,,inf,22.573258158851235,12,False,0,0.45735818361053465
10,4,identity,14.484459756747485,6.791881698425616,7.062274353420899,6.791881698425616,,inf,14.598552305959387,12,False,0,0.41878398978574094
10,5,identity,13.180892127794028,6.264775576698089,6.507169323695546,6.264775576698089,,inf,13.80158132051427,12,False,0,0.38352735198832955
10,6,identity,15.614522194425868,7.229918805508505,7.5239685417451545,7.229918805508505,,inf,22.236633876532462,12,False,0,0.4843859223929873
10,7,identity,19.128730180832367,8.540171558089321,8.887226770711342,8.540171558089321,,inf,17.103924913900634,12,False,0,0.5397899297003664
10,8,identity,19.69618886211015,8.742166426030474,9.098654308739798,8.742166426030474,,inf,23.767244270851897,12,False,0,0.5387020683334621
10,9,identity,17.307138981166972,7.870428156244038,8.194515721487562,7.870428156244038,,inf,32.97546084774974,12,False,0,0.5026740931751628
10,10,identity,18.740178651091302,8.39822196237779,8.73850007815777,8.39822196237779,,inf,31.592052304238614,12,False,0,0.49048195645604414
10,11,identity,17.346246473563728,7.885425335317519,8.2084045072707,7.885425335317519,,inf,26.111847740621972,12,False,0,0.5095090449883826
10,12,identity,19.35992409594336,8.618536875572307,8.972265207336331,8.618536875572307,,inf,35.35811228030717,12,False,0,0.5469110638077355
10,13,identity,15.790331359551658,7.299828410177761,7.598421771027509,7.299828410177761,,inf,19.504603661883685,12,False,0,0.4535246053036145
10,14,identity,14.972186009486908,6.98360716595768,7.263213197024081,6.98360716595768,,inf,18.219615184977194,12,False,0,0.41096277989648594
10,15,identity,13.558546690652571,6.422175777757791,6.675470932896497,6.422175777757791,,inf,16.846899833343855,12,False,0,0.39179639748714384
10,0,reference_eigen,0.7197861047075954,0.3157155077953405,0.41739027016390917,0.3157155077953405,,0.0008091441594373192,1.342462408850866e-13,12,True,0,0.01972196958353278
10,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,,inf,136.95978164756735,12,False,0,0.6274601144107901
10,2,reference_eigen,6.314899643884508,2.6223090675148835,3.69488595798707,2.6223090675148835,,inf,3.352605660405742,12,False,0,0.15820912931376713
10,3,reference_eigen,4.9819351882341785,1.6462592240604672,1.9480958367150656,1.6462592240604672,,inf,7.406705691095929,12,False,0,0.09818227183593094
10,4,reference_eigen,3.8892442737931403,1.3680226301836076,1.5591289140510893,1.3680226301836076,,inf,6.000470055221413,12,False,0,0.07157805437099336
10,5,reference_eigen,2.71810404169032,0.946277935044277,1.0896070232070407,0.946277935044277,,15122.535180970823,1.0610701876631127e-10,12,False,0,0.051504146901251005
10,6,reference_eigen,5.889395438584873,2.144328367759127,2.7603637586131233,2.144328367759127,,inf,5.691273000891713,12,False,0,0.15673972097248168
10,7,reference_eigen,8.840535301412924,2.759781449114703,3.423663743806289,2.759781449114703,,inf,10.42650883290703,12,False,0,0.18446324617640542
10,8,reference_eigen,9.47275093337702,2.768501142544096,3.4322734408538285,2.768501142544096,,inf,15.602398438632738,12,False,0,0.16552922146154708
10,9,reference_eigen,6.879229814346337,2.308360404932952,2.8477598468039087,2.308360404932952,,inf,12.397000986744917,12,False,0,0.1476911039051113
10,10,reference_eigen,8.415817576780043,2.6755759320164554,3.2320591781952803,2.6755759320164554,,inf,15.558978323040098,12,False,0,0.14515926073220403
10,11,reference_eigen,6.9575723029922,2.617082113246895,3.598433465589184,2.617082113246895,,inf,9.435765149785851,12,False,0,0.14545359946834302
10,12,reference_eigen,9.571896905177203,3.1379572612122146,3.9859326190200934,3.1379572612122146,,inf,16.164504283633136,12,False,0,0.17396049653270187
10,13,reference_eigen,5.257809333131521,1.8820721740779986,2.371324667853131,1.8820721740779986,,inf,2.1245977463665997,12,False,0,0.10110728045858682
10,14,reference_eigen,4.176549419894494,1.4045899190559439,1.6339111262111214,1.4045899190559439,,inf,7.038681819073386,12,False,0,0.07593977060209915
10,15,reference_eigen,3.444600347043828,1.2524017587896377,1.4846844547708895,1.2524017587896377,,inf,4.235666272309391,12,False,0,0.05887412511170462
10,0,rjd,5.71588382450978,3.2110577088699337,3.8140878532159275,3.2110577088699337,,inf,12.5664901530901,12,False,0,0.3547572001049748
10,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,,inf,132.95059695136933,12,False,0,0.5604295295646109
10,2,rjd,5.508407900305683,2.68542599035766,3.3622339077566292,2.68542599035766,,inf,16.47098327453407,12,False,0,0.283640927443235
10,3,rjd,5.590284103243002,2.8348824753115505,3.4471483021484697,2.8348824753115505,,inf,13.599722255623728,12,False,0,0.34521104082611764
