episode,step,method,complete_seconds,cuda_event_ms,provider_summary_seconds,provider_summary_scan_rows,summary_bytes,fine_attempts,fine_valid,fine_bytes,window_cache_bytes,retained_old_fine_cells,expired_fine_cells,source_rereads,groups_rebuilt,separator_rebuilt,detail_bytes,state_bytes,after_eviction_bytes,gpu_peak_bytes,host_peak_bytes,payload_transfer_bytes
calibration_final,24,M3,0.0708885658532381,70.821533203125,2.1789222955703735e-05,4194,717,209,209,3472,805248,4776,209,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
calibration_final,24,M3_fixed,0.07035516202449799,70.28591918945312,2.1789222955703735e-05,4194,717,209,209,3472,805248,4776,209,0,16,1,38651904,41017344,2365440,181389824,1449664512,1022214
calibration_final,24,M4,0.07043438125401735,70.37110137939453,2.1789222955703735e-05,4194,717,4194,4168,67232,805248,95861,4167,0,16,1,0,2365440,2365440,181389824,1449664512,1022214
calibration_final,25,M0,0.07006261590868235,69.98639678955078,2.0810402929782867e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1450057728,1022214
calibration_final,25,M1,0.07028855290263891,70.223388671875,2.0810402929782867e-05,4194,717,41,41,720,805248,938,41,0,16,1,0,2365440,2365440,181389824,1450057728,1022214
calibration_final,25,M2,0.0706782890483737,70.61286163330078,2.0810402929782867e-05,4194,717,209,209,3472,805248,4766,208,0,16,1,0,2365440,2365440,181389824,1450057728,1022214
calibration_final,25,M3,0.07060100045055151,70.53622436523438,2.0810402929782867e-05,4194,717,209,209,3472,805248,4777,208,0,16,1,0,2365440,2365440,181389824,1450057728,1022214
calibration_final,25,M3_fixed,0.07016433402895927,70.10313415527344,2.0810402929782867e-05,4194,717,209,209,3472,805248,4777,208,0,16,1,38651904,41017344,2365440,181389824,1450450944,1022214
calibration_final,25,M4,0.07054638117551804,70.48194885253906,2.0810402929782867e-05,4194,717,4194,4168,67232,805248,95862,4167,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,26,M0,0.0704475911334157,70.37459564208984,2.1369196474552155e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,26,M1,0.07059061899781227,70.52528381347656,2.1369196474552155e-05,4194,717,41,39,720,805248,938,41,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,26,M2,0.07099755480885506,70.93126678466797,2.1369196474552155e-05,4194,717,209,206,3472,805248,4768,207,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,26,M3,0.07061313930898905,70.5508804321289,2.1369196474552155e-05,4194,717,209,206,3472,805248,4778,208,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,26,M3_fixed,0.07034377194941044,70.27238464355469,2.1369196474552155e-05,4194,717,209,206,3472,805248,4778,208,0,16,1,38651904,41017344,2365440,181389824,1450450944,1022214
calibration_final,26,M4,0.07106077577918768,70.98812866210938,2.1369196474552155e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,27,M0,0.07495898753404617,74.88365173339844,2.1920539438724518e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,27,M1,0.07005185633897781,69.98716735839844,2.1920539438724518e-05,4194,717,41,40,720,805248,936,41,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,27,M2,0.07219516579061747,72.12921905517578,2.1920539438724518e-05,4194,717,209,207,3472,805248,4766,208,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,27,M3,0.07460685167461634,74.53609466552734,2.1920539438724518e-05,4194,717,209,207,3472,805248,4776,208,0,16,1,0,2365440,2365440,181389824,1450450944,1022214
calibration_final,27,M3_fixed,0.07252391241490841,72.45817565917969,2.1920539438724518e-05,4194,717,209,207,3472,805248,4776,208,0,16,1,38651904,41017344,2365440,181463552,1450844160,1022214
calibration_final,27,M4,0.07396215852349997,73.89564514160156,2.1920539438724518e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,28,M0,0.07426199410110712,74.18048095703125,2.0330771803855896e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,28,M1,0.07245358265936375,72.38272094726562,2.0330771803855896e-05,4194,717,41,41,720,805248,935,41,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,28,M2,0.07109998539090157,71.02365112304688,2.0330771803855896e-05,4194,717,209,208,3472,805248,4767,206,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,28,M3,0.07077215891331434,70.70313262939453,2.0330771803855896e-05,4194,717,209,208,3472,805248,4775,208,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,28,M3_fixed,0.07267413102090359,72.60214233398438,2.0330771803855896e-05,4194,717,209,208,3472,805248,4775,208,0,16,1,38651904,41017344,2365440,181463552,1450844160,1022214
calibration_final,28,M4,0.07147811260074377,71.40438079833984,2.0330771803855896e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,29,M0,0.06991541665047407,69.83926391601562,2.0639970898628235e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,29,M1,0.07763796113431454,77.54774475097656,2.0639970898628235e-05,4194,717,41,41,720,805248,935,41,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,29,M2,0.07322053518146276,73.1502685546875,2.0639970898628235e-05,4194,717,209,208,3472,805248,4767,208,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,29,M3,0.07452177163213491,74.45398712158203,2.0639970898628235e-05,4194,717,209,208,3472,805248,4775,208,0,16,1,0,2365440,2365440,181463552,1450844160,1022214
calibration_final,29,M3_fixed,0.07191783655434847,71.8482894897461,2.0639970898628235e-05,4194,717,209,208,3472,805248,4775,208,0,16,1,38651904,41017344,2365440,181463552,1450844160,1022214
calibration_final,29,M4,0.08328380528837442,83.21507263183594,2.0639970898628235e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,30,M0,0.06994944717735052,69.878173828125,2.0789913833141327e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,30,M1,0.07036580238491297,70.30435180664062,2.0789913833141327e-05,4194,717,41,41,720,805248,936,40,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,30,M2,0.07044199295341969,70.38253021240234,2.0789913833141327e-05,4194,717,209,209,3472,805248,4770,205,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,30,M3,0.0707395588979125,70.67996978759766,2.0789913833141327e-05,4194,717,209,208,3472,805248,4778,205,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,30,M3_fixed,0.06973195914179087,69.66780853271484,2.0789913833141327e-05,4194,717,209,208,3472,805248,4778,205,0,16,1,38651904,41017344,2365440,181463552,1451237376,1022214
calibration_final,30,M4,0.07038181181997061,70.32288360595703,2.0789913833141327e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,31,M0,0.06989783700555563,69.83641815185547,1.909025013446808e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,31,M1,0.07028205413371325,70.22611236572266,1.909025013446808e-05,4194,717,41,41,720,805248,936,41,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,31,M2,0.06999277602881193,69.93689727783203,1.909025013446808e-05,4194,717,209,207,3472,805248,4771,208,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,31,M3,0.07056406140327454,70.50653076171875,1.909025013446808e-05,4194,717,209,206,3472,805248,4777,209,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,31,M3_fixed,0.07032902259379625,70.27113342285156,1.909025013446808e-05,4194,717,209,206,3472,805248,4777,209,0,16,1,38651904,41017344,2365440,181463552,1451237376,1022214
calibration_final,31,M4,0.07051110174506903,70.45414733886719,1.909025013446808e-05,4194,717,4194,4167,67232,805248,95863,4167,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,32,M0,0.06992327701300383,69.8605728149414,1.9759871065616608e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1451237376,1022214
calibration_final,32,M1,0.07020723354071379,70.14924621582031,1.9759871065616608e-05,4194,717,41,41,720,805248,936,41,0,16,1,0,2365440,2365440,181463552,1451630592,1022214
calibration_final,32,M2,0.07110584527254105,71.04914855957031,1.9759871065616608e-05,4194,717,209,208,3472,805248,4770,208,0,16,1,0,2365440,2365440,181463552,1451630592,1022214
calibration_final,32,M3,0.0705886110663414,70.53059387207031,1.9759871065616608e-05,4194,717,209,207,3472,805248,4779,204,0,16,1,0,2365440,2365440,181463552,1451630592,1022214
calibration_final,32,M3_fixed,0.06994474679231644,69.88790130615234,1.9759871065616608e-05,4194,717,209,207,3472,805248,4779,204,0,16,1,38651904,41017344,2365440,181463552,1451630592,1022214
calibration_final,32,M4,0.07051331084221601,70.45670318603516,1.9759871065616608e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1451630592,1022214
calibration_final,33,M0,0.07017964497208595,70.1176986694336,1.959037035703659e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,33,M1,0.07040741201490164,70.3505630493164,1.959037035703659e-05,4194,717,41,39,720,805248,936,41,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,33,M2,0.07035275176167488,70.2957763671875,1.959037035703659e-05,4194,717,209,206,3472,805248,4771,207,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,33,M3,0.07045404240489006,70.39753723144531,1.959037035703659e-05,4194,717,209,203,3472,805248,4778,208,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,33,M3_fixed,0.07002805639058352,69.97090911865234,1.959037035703659e-05,4194,717,209,203,3472,805248,4778,208,0,16,1,38651904,41017344,2365440,181463552,1452023808,1022214
calibration_final,33,M4,0.07029050402343273,70.22978973388672,1.959037035703659e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,34,M0,0.07245336193591356,72.37478637695312,2.2609718143939972e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,34,M1,0.07144936174154282,71.3842544555664,2.2609718143939972e-05,4194,717,41,41,720,805248,935,40,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,34,M2,0.07326395437121391,73.20063781738281,2.2609718143939972e-05,4194,717,209,208,3472,805248,4771,206,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,34,M3,0.07362924050539732,73.56893157958984,2.2609718143939972e-05,4194,717,209,208,3472,805248,4773,208,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,34,M3_fixed,0.07353299204260111,73.47270202636719,2.2609718143939972e-05,4194,717,209,208,3472,805248,4773,208,0,16,1,38651904,41017344,2365440,181463552,1452023808,1022214
calibration_final,34,M4,0.07162832003086805,71.56690979003906,2.2609718143939972e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,35,M0,0.06992862746119499,69.86531066894531,2.0430423319339752e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,35,M1,0.0721926148980856,72.13362884521484,2.0430423319339752e-05,4194,717,41,39,720,805248,935,41,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,35,M2,0.07117489445954561,71.11695861816406,2.0430423319339752e-05,4194,717,209,206,3472,805248,4770,209,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,35,M3,0.07346038334071636,73.40374755859375,2.0430423319339752e-05,4194,717,209,207,3472,805248,4773,208,0,16,1,0,2365440,2365440,181463552,1452023808,1022214
calibration_final,35,M3_fixed,0.07017142605036497,70.11424255371094,2.0430423319339752e-05,4194,717,209,207,3472,805248,4773,208,0,16,1,38651904,41017344,2365440,181463552,1452417024,1022214
calibration_final,35,M4,0.07241717167198658,72.35868835449219,2.0430423319339752e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,36,M0,0.07044627238065004,70.38531494140625,1.925043761730194e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,36,M1,0.07377403974533081,73.71174621582031,1.925043761730194e-05,4194,717,41,40,720,805248,933,41,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,36,M2,0.07351025193929672,73.45289611816406,1.925043761730194e-05,4194,717,209,207,3472,805248,4769,207,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,36,M3,0.0704261027276516,70.36870574951172,1.925043761730194e-05,4194,717,209,207,3472,805248,4771,209,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,36,M3_fixed,0.06994751747697592,69.89059448242188,1.925043761730194e-05,4194,717,209,207,3472,805248,4771,209,0,16,1,38651904,41017344,2365440,181463552,1452417024,1022214
calibration_final,36,M4,0.07030664477497339,70.24915313720703,1.925043761730194e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,37,M0,0.07022836431860924,70.16643524169922,1.992005854845047e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,37,M1,0.07033187337219715,70.27484893798828,1.992005854845047e-05,4194,717,41,40,720,805248,932,41,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,37,M2,0.07031618244946003,70.25945281982422,1.992005854845047e-05,4194,717,209,207,3472,805248,4768,208,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,37,M3,0.07036454323679209,70.30608367919922,1.992005854845047e-05,4194,717,209,208,3472,805248,4771,207,0,16,1,0,2365440,2365440,181463552,1452417024,1022214
calibration_final,37,M3_fixed,0.07019316498190165,70.13533020019531,1.992005854845047e-05,4194,717,209,208,3472,805248,4771,207,0,16,1,38651904,41017344,2365440,181463552,1452810240,1022214
calibration_final,37,M4,0.07047813199460506,70.42015838623047,1.992005854845047e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452810240,1022214
calibration_final,38,M0,0.07059140037745237,70.52960205078125,1.982972025871277e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1452810240,1022214
calibration_final,38,M1,0.0700613958761096,70.00498962402344,1.982972025871277e-05,4194,717,41,41,720,805248,931,41,0,16,1,0,2365440,2365440,181463552,1452810240,1022214
calibration_final,38,M2,0.07075889874249697,70.7017593383789,1.982972025871277e-05,4194,717,209,208,3472,805248,4767,208,0,16,1,2414592,4780032,2365440,181463552,1452810240,1022214
calibration_final,38,M3,0.07068459875881672,70.62777709960938,1.982972025871277e-05,4194,717,209,207,3472,805248,4772,207,0,16,1,2414592,4780032,2365440,181463552,1452810240,1022214
calibration_final,38,M3_fixed,0.07020549476146698,70.1493148803711,1.982972025871277e-05,4194,717,209,207,3472,805248,4772,207,0,16,1,38651904,41017344,2365440,181463552,1452810240,1022214
calibration_final,38,M4,0.07047160156071186,70.41439819335938,1.982972025871277e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1452810240,1022214
calibration_final,39,M0,0.06992193590849638,69.86051177978516,1.8938444554805756e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,39,M1,0.07039366010576487,70.338623046875,1.8938444554805756e-05,4194,717,41,41,720,805248,932,40,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,39,M2,0.07028257194906473,70.22557067871094,1.8938444554805756e-05,4194,717,209,208,3472,805248,4768,207,0,16,1,2414592,4780032,2365440,181463552,1453203456,1022214
calibration_final,39,M3,0.0706755481660366,70.6190414428711,1.8938444554805756e-05,4194,717,209,208,3472,805248,4773,206,0,16,1,2414592,4780032,2365440,181463552,1453203456,1022214
calibration_final,39,M3_fixed,0.07012660335749388,70.06995391845703,1.8938444554805756e-05,4194,717,209,208,3472,805248,4773,206,0,16,1,38651904,41017344,2365440,181463552,1453203456,1022214
calibration_final,39,M4,0.0706831868737936,70.62678527832031,1.8938444554805756e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,40,M0,0.07009915448725224,70.03504180908203,2.017989754676819e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,40,M1,0.06996363680809736,69.90579223632812,2.017989754676819e-05,4194,717,41,41,720,805248,932,41,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,40,M2,0.07051127217710018,70.45458984375,2.017989754676819e-05,4194,717,209,209,3472,805248,4769,207,0,16,1,2414592,4780032,2365440,181463552,1453203456,1022214
calibration_final,40,M3,0.0708033386617899,70.73977661132812,2.017989754676819e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,2414592,4780032,2365440,181463552,1453203456,1022214
calibration_final,40,M3_fixed,0.07025525439530611,70.18946838378906,2.017989754676819e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,38651904,41017344,2365440,181463552,1453203456,1022214
calibration_final,40,M4,0.0703701926395297,70.30429077148438,2.017989754676819e-05,4194,717,4194,4167,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1453203456,1022214
calibration_final,41,M0,0.07023109309375286,70.15948486328125,2.1698884665966034e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453596672,1022214
calibration_final,41,M1,0.07017840445041656,70.1174087524414,2.1698884665966034e-05,4194,717,41,41,720,805248,932,41,0,16,1,0,2365440,2365440,181463552,1453596672,1022214
calibration_final,41,M2,0.07053920906037092,70.47769927978516,2.1698884665966034e-05,4194,717,209,207,3472,805248,4770,208,0,16,1,2414592,4780032,2365440,181463552,1453596672,1022214
calibration_final,41,M3,0.07061667926609516,70.55599975585938,2.1698884665966034e-05,4194,717,209,209,3472,805248,4771,209,0,16,1,2414592,4780032,2365440,181463552,1453596672,1022214
calibration_final,41,M3_fixed,0.06990130711346865,69.84182739257812,2.1698884665966034e-05,4194,717,209,209,3472,805248,4771,209,0,16,1,38651904,41017344,2365440,181463552,1453596672,1022214
calibration_final,41,M4,0.0705150905996561,70.45552062988281,2.1698884665966034e-05,4194,717,4194,4168,67232,805248,95862,4167,0,16,1,0,2365440,2365440,181463552,1453596672,1022214
calibration_final,42,M0,0.07012433465570211,70.06169891357422,1.9120052456855774e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453596672,1022214
calibration_final,42,M1,0.07012469507753849,70.0689926147461,1.9120052456855774e-05,4194,717,41,41,720,805248,932,41,0,16,1,0,2365440,2365440,181463552,1453596672,1022214
calibration_final,42,M2,0.07042019162327051,70.36300659179688,1.9120052456855774e-05,4194,717,209,208,3472,805248,4770,207,0,16,1,2414592,4780032,2365440,181463552,1453596672,1022214
calibration_final,42,M3,0.07040976174175739,70.35369873046875,1.9120052456855774e-05,4194,717,209,209,3472,805248,4772,208,0,16,1,2414592,4780032,2365440,181463552,1453989888,1022214
calibration_final,42,M3_fixed,0.07008260488510132,70.02662658691406,1.9120052456855774e-05,4194,717,209,209,3472,805248,4772,208,0,16,1,38651904,41017344,2365440,181463552,1453989888,1022214
calibration_final,42,M4,0.07016288489103317,70.10704040527344,1.9120052456855774e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,43,M0,0.07009039539843798,70.02694702148438,1.996941864490509e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,43,M1,0.07011202443391085,70.05433654785156,1.996941864490509e-05,4194,717,41,41,720,805248,932,41,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,43,M2,0.07040995173156261,70.3529281616211,1.996941864490509e-05,4194,717,209,208,3472,805248,4773,205,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,43,M3,0.07044786214828491,70.3901138305664,1.996941864490509e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,43,M3_fixed,0.07002129592001438,69.96476745605469,1.996941864490509e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,38651904,41017344,2365440,181463552,1453989888,1022214
calibration_final,43,M4,0.07030341308563948,70.24723052978516,1.996941864490509e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,44,M0,0.07013758271932602,70.07542419433594,1.9298866391181946e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,44,M1,0.07024806272238493,70.1911392211914,1.9298866391181946e-05,4194,717,41,41,720,805248,933,40,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,44,M2,0.0706281391903758,70.57196807861328,1.9298866391181946e-05,4194,717,209,208,3472,805248,4775,206,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,44,M3,0.07037655171006918,70.31993865966797,1.9298866391181946e-05,4194,717,209,208,3472,805248,4773,207,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,44,M3_fixed,0.07010531425476074,70.0479965209961,1.9298866391181946e-05,4194,717,209,208,3472,805248,4773,207,0,16,1,38651904,41017344,2365440,181463552,1453989888,1022214
calibration_final,44,M4,0.07059995830059052,70.53753662109375,1.9298866391181946e-05,4194,717,4194,4168,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,45,M0,0.07009101659059525,70.02706909179688,1.9780360162258148e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1453989888,1022214
calibration_final,45,M1,0.07027107290923595,70.21305847167969,1.9780360162258148e-05,4194,717,41,41,720,805248,933,41,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,45,M2,0.07116800546646118,71.11055755615234,1.9780360162258148e-05,4194,717,209,209,3472,805248,4776,207,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,45,M3,0.07061238028109074,70.55020904541016,1.9780360162258148e-05,4194,717,209,209,3472,805248,4773,208,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,45,M3_fixed,0.0698596490547061,69.80217742919922,1.9780360162258148e-05,4194,717,209,209,3472,805248,4773,208,0,16,1,38651904,41017344,2365440,181463552,1454383104,1022214
calibration_final,45,M4,0.07375411037355661,73.69609832763672,1.9780360162258148e-05,4194,717,4194,4167,67232,805248,95862,4168,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,46,M0,0.07225128542631865,72.18876647949219,1.92299485206604e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,46,M1,0.07293563801795244,72.87859344482422,1.92299485206604e-05,4194,717,41,40,720,805248,934,40,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,46,M2,0.07298920769244432,72.9326400756836,1.92299485206604e-05,4194,717,209,207,3472,805248,4777,208,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,46,M3,0.0711113354191184,71.0540771484375,1.92299485206604e-05,4194,717,209,207,3472,805248,4774,208,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,46,M3_fixed,0.0735022621229291,73.44287872314453,1.92299485206604e-05,4194,717,209,207,3472,805248,4774,208,0,16,1,38651904,41017344,2365440,181463552,1454383104,1022214
calibration_final,46,M4,0.072987737134099,72.92428588867188,1.92299485206604e-05,4194,717,4194,4167,67232,805248,95861,4168,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,47,M0,0.07238501217216253,72.30614471435547,2.166908234357834e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,47,M1,0.07337645255029202,73.31289672851562,2.166908234357834e-05,4194,717,41,41,720,805248,933,41,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,47,M2,0.0706769684329629,70.61612701416016,2.166908234357834e-05,4194,717,209,207,3472,805248,4775,209,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,47,M3,0.07232632301747799,72.25872039794922,2.166908234357834e-05,4194,717,209,209,3472,805248,4774,207,0,16,1,0,2365440,2365440,181463552,1454383104,1022214
calibration_final,47,M3_fixed,0.072085315361619,72.0235824584961,2.166908234357834e-05,4194,717,209,209,3472,805248,4774,207,0,16,1,38651904,41017344,2365440,181463552,1454776320,1022214
calibration_final,47,M4,0.07031065225601196,70.2484130859375,2.166908234357834e-05,4194,717,4194,4167,67232,805248,95860,4168,0,16,1,0,2365440,2365440,181463552,1454776320,1022214
calibration_final,48,M0,0.06967790890485048,69.61325073242188,2.0889565348625183e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1454776320,1022214
calibration_final,48,M1,0.07013914361596107,70.08092498779297,2.0889565348625183e-05,4194,717,41,41,720,805248,933,41,0,16,1,0,2365440,2365440,181463552,1454776320,1022214
calibration_final,48,M2,0.0702471537515521,70.1882553100586,2.0889565348625183e-05,4194,717,209,207,3472,805248,4775,207,0,16,1,0,2365440,2365440,181463552,1454776320,1022214
calibration_final,48,M3,0.07025988306850195,70.19932556152344,2.0889565348625183e-05,4194,717,209,207,3472,805248,4774,209,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,48,M3_fixed,0.06982485763728619,69.766845703125,2.0889565348625183e-05,4194,717,209,207,3472,805248,4774,209,0,16,1,38651904,41017344,2365440,181463552,1455169536,1022214
calibration_final,48,M4,0.07057665009051561,70.51817321777344,2.0889565348625183e-05,4194,717,4194,4167,67232,805248,95859,4168,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,49,M0,0.0699407858774066,69.8757095336914,1.9438564777374268e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,49,M1,0.07016152329742908,70.10518646240234,1.9438564777374268e-05,4194,717,41,41,720,805248,933,41,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,49,M2,0.07040630094707012,70.34937286376953,1.9438564777374268e-05,4194,717,209,206,3472,805248,4773,209,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,49,M3,0.07057875022292137,70.52146911621094,1.9438564777374268e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,49,M3_fixed,0.06988807581365108,69.8301773071289,1.9438564777374268e-05,4194,717,209,208,3472,805248,4772,209,0,16,1,38651904,41017344,2365440,181463552,1455169536,1022214
calibration_final,49,M4,0.07030388154089451,70.2475814819336,1.9438564777374268e-05,4194,717,4194,4163,67232,805248,95858,4168,0,16,1,0,2365440,2365440,181463552,1455169536,1022214
calibration_final,50,M0,0.06998639553785324,69.91942596435547,2.024974673986435e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181463552,1455562752,1022214
