population,origin,policy,active_groups,separator_mean_error,separator_variance_trace,correct_variance_trace,representation_error,cycle_error,factor_error,separator_covariance_error,aggregation_mean_error,added_households,reused_group_factors,updated_separator,seconds,new_summary_bytes,provenance_rows,separator_change,retained_checkpoint_bytes
4194,4,uncertainty,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.7647155398380363e-18,2.2737367544323206e-13,,,,,,,,
4194,4,uncertainty,4,3.885780586188048e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,2.2737367544323206e-13,,,,,,,,
4194,4,uncertainty,8,8.881784197001252e-16,,,0.0,0.0,0.0,7.047314121155779e-19,2.2737367544323206e-13,,,,,,,,
4194,5,fixed,2,1.2212453270876722e-15,,,0.0,0.0,0.0,2.2768245622195593e-18,2.2737367544323206e-13,,,,,,,,
4194,5,fixed,4,3.885780586188048e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,4.547473508864641e-13,,,,,,,,
4194,5,fixed,8,6.106226635438361e-16,,,0.0,0.0,0.0,4.87890977618477e-19,4.547473508864641e-13,,,,,,,,
4194,5,random,2,1.0547118733938987e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
4194,5,random,4,6.661338147750939e-16,,,0.0,0.0,0.0,8.673617379884035e-19,2.2737367544323206e-13,,,,,,,,
4194,5,random,8,6.106226635438361e-16,,,0.0,0.0,0.0,5.692061405548898e-19,0.0,,,,,,,,
4194,5,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,2.710505431213761e-18,2.2737367544323206e-13,,,,,,,,
4194,5,uncertainty,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,5,uncertainty,8,8.881784197001252e-16,,,0.0,0.0,0.0,4.607859233063394e-19,2.2737367544323206e-13,,,,,,,,
4194,6,fixed,2,8.326672684688674e-16,,,0.0,0.0,0.0,2.710505431213761e-18,4.547473508864641e-13,,,,,,,,
4194,6,fixed,4,8.326672684688674e-16,,,0.0,0.0,0.0,8.673617379884035e-19,8.881784197001252e-16,,,,,,,,
4194,6,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,2.2737367544323206e-13,,,,,,,,
4194,6,random,2,7.494005416219807e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,2.2737367544323206e-13,,,,,,,,
4194,6,random,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,2.2737367544323206e-13,,,,,,,,
4194,6,random,8,4.718447854656915e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,6,uncertainty,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,8.881784197001252e-16,,,,,,,,
4194,6,uncertainty,4,9.992007221626409e-16,,,0.0,0.0,0.0,8.131516293641283e-19,2.2737367544323206e-13,,,,,,,,
4194,6,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,5.149960319306146e-19,2.2737367544323206e-13,,,,,,,,
4194,7,fixed,2,5.828670879282072e-16,,,0.0,0.0,0.0,2.656295322589486e-18,2.2737367544323206e-13,,,,,,,,
4194,7,fixed,4,9.992007221626409e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,2.2737367544323206e-13,,,,,,,,
4194,7,fixed,8,3.3306690738754696e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,7,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.222614453595284e-18,2.2737367544323206e-13,,,,,,,,
4194,7,random,4,4.440892098500626e-16,,,0.0,0.0,0.0,9.486769009248164e-19,2.2737367544323206e-13,,,,,,,,
4194,7,random,8,3.885780586188048e-16,,,0.0,0.0,0.0,4.87890977618477e-19,8.881784197001252e-16,,,,,,,,
4194,7,uncertainty,2,7.771561172376096e-16,,,0.0,0.0,0.0,2.656295322589486e-18,4.547473508864641e-13,,,,,,,,
4194,7,uncertainty,4,4.440892098500626e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
4194,7,uncertainty,8,3.3306690738754696e-16,,,0.0,0.0,0.0,7.589415207398531e-19,8.881784197001252e-16,,,,,,,,
4194,8,fixed,2,7.216449660063518e-16,,,0.0,0.0,0.0,3.469446951953614e-18,1.1368683772161603e-13,,,,,,,,
4194,8,fixed,4,4.996003610813204e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,2.2737367544323206e-13,,,,,,,,
4194,8,fixed,8,4.0245584642661925e-16,,,0.0,0.0,0.0,8.131516293641283e-19,3.410605131648481e-13,,,,,,,,
4194,8,random,2,3.885780586188048e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,2.2737367544323206e-13,,,,,,,,
4194,8,random,4,5.273559366969494e-16,,,0.0,0.0,0.0,9.75781955236954e-19,8.881784197001252e-16,,,,,,,,
4194,8,random,8,3.885780586188048e-16,,,0.0,0.0,0.0,6.2341624917916505e-19,1.1368683772161603e-13,,,,,,,,
4194,8,uncertainty,2,4.718447854656915e-16,,,0.0,0.0,0.0,2.0599841277224584e-18,1.1368683772161603e-13,,,,,,,,
4194,8,uncertainty,4,3.3306690738754696e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
4194,8,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.607859233063394e-19,8.881784197001252e-16,,,,,,,,
4194,9,fixed,2,1.0547118733938987e-15,,,0.0,0.0,0.0,3.0357660829594124e-18,2.2737367544323206e-13,,,,,,,,
4194,9,fixed,4,5.551115123125783e-16,,,0.0,0.0,0.0,7.589415207398531e-19,2.2737367544323206e-13,,,,,,,,
4194,9,fixed,8,3.3306690738754696e-16,,,0.0,0.0,0.0,5.963111948670274e-19,2.2737367544323206e-13,,,,,,,,
4194,9,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,8.881784197001252e-16,,,,,,,,
4194,9,random,4,6.661338147750939e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,0.0,,,,,,,,
4194,9,random,8,4.440892098500626e-16,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,9,uncertainty,2,4.718447854656915e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
4194,9,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,1.1368683772161603e-13,,,,,,,,
4194,9,uncertainty,8,5.551115123125783e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,1.1368683772161603e-13,,,,,,,,
4194,10,fixed,2,9.43689570931383e-16,,,0.0,0.0,0.0,3.469446951953614e-18,1.1368683772161603e-13,,,,,,,,
4194,10,fixed,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,0.0,,,,,,,,
4194,10,fixed,8,4.996003610813204e-16,,,0.0,0.0,0.0,5.421010862427522e-19,1.1368683772161603e-13,,,,,,,,
4194,10,random,2,1.3877787807814457e-15,,,0.0,0.0,0.0,3.0357660829594124e-18,1.1368683772161603e-13,,,,,,,,
4194,10,random,4,1.2212453270876722e-15,,,0.0,0.0,0.0,9.75781955236954e-19,1.1368683772161603e-13,,,,,,,,
4194,10,random,8,8.326672684688674e-16,,,0.0,0.0,0.0,4.607859233063394e-19,1.1368683772161603e-13,,,,,,,,
4194,10,uncertainty,2,8.326672684688674e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,1.1368683772161603e-13,,,,,,,,
4194,10,uncertainty,4,4.996003610813204e-16,,,0.0,0.0,0.0,9.215718466126788e-19,1.1368683772161603e-13,,,,,,,,
4194,10,uncertainty,8,9.992007221626409e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,11,fixed,2,5.273559366969494e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
4194,11,fixed,4,3.3306690738754696e-16,,,0.0,0.0,0.0,8.673617379884035e-19,0.0,,,,,,,,
4194,11,fixed,8,4.996003610813204e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,11,random,2,7.494005416219807e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
4194,11,random,4,8.326672684688674e-16,,,0.0,0.0,0.0,8.131516293641283e-19,0.0,,,,,,,,
4194,11,random,8,1.1102230246251565e-15,,,0.0,0.0,0.0,5.692061405548898e-19,1.1368683772161603e-13,,,,,,,,
4194,11,uncertainty,2,5.273559366969494e-16,,,0.0,0.0,0.0,2.2768245622195593e-18,1.1368683772161603e-13,,,,,,,,
4194,11,uncertainty,4,4.996003610813204e-16,,,0.0,0.0,0.0,9.75781955236954e-19,0.0,,,,,,,,
4194,11,uncertainty,8,6.106226635438361e-16,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,12,fixed,2,9.159339953157541e-16,,,0.0,0.0,0.0,2.5478751053409354e-18,8.881784197001252e-16,,,,,,,,
4194,12,fixed,4,9.43689570931383e-16,,,0.0,0.0,0.0,8.673617379884035e-19,2.2737367544323206e-13,,,,,,,,
4194,12,fixed,8,3.3306690738754696e-16,,,0.0,0.0,0.0,3.7947076036992655e-19,2.2737367544323206e-13,,,,,,,,
4194,12,random,2,4.440892098500626e-16,,,0.0,0.0,0.0,2.0599841277224584e-18,2.2737367544323206e-13,,,,,,,,
4194,12,random,4,6.106226635438361e-16,,,0.0,0.0,0.0,9.215718466126788e-19,0.0,,,,,,,,
4194,12,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,4.336808689942018e-19,2.2737367544323206e-13,,,,,,,,
4194,12,uncertainty,2,9.853229343548264e-16,,,0.0,0.0,0.0,2.8731357570865868e-18,2.2737367544323206e-13,,,,,,,,
4194,12,uncertainty,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,8.881784197001252e-16,,,,,,,,
4194,12,uncertainty,8,1.1657341758564144e-15,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,13,fixed,2,5.273559366969494e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,2.2737367544323206e-13,,,,,,,,
4194,13,fixed,4,4.440892098500626e-16,,,0.0,0.0,0.0,1.0028870095490916e-18,4.547473508864641e-13,,,,,,,,
4194,13,fixed,8,3.885780586188048e-16,,,0.0,0.0,0.0,4.607859233063394e-19,2.2737367544323206e-13,,,,,,,,
4194,13,random,2,8.326672684688674e-16,,,0.0,0.0,0.0,2.0599841277224584e-18,4.547473508864641e-13,,,,,,,,
4194,13,random,4,6.106226635438361e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,2.2737367544323206e-13,,,,,,,,
4194,13,random,8,6.106226635438361e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,0.0,,,,,,,,
4194,13,uncertainty,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.710505431213761e-18,2.2737367544323206e-13,,,,,,,,
4194,13,uncertainty,4,3.3306690738754696e-16,,,0.0,0.0,0.0,9.75781955236954e-19,2.2737367544323206e-13,,,,,,,,
4194,13,uncertainty,8,7.216449660063518e-16,,,0.0,0.0,0.0,7.318364664277155e-19,2.2737367544323206e-13,,,,,,,,
4194,14,fixed,2,6.106226635438361e-16,,,0.0,0.0,0.0,2.710505431213761e-18,8.881784197001252e-16,,,,,,,,
4194,14,fixed,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,0.0,,,,,,,,
4194,14,fixed,8,6.106226635438361e-16,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,14,random,2,3.885780586188048e-16,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,14,random,4,6.106226635438361e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,4.440892098500626e-16,,,,,,,,
4194,14,random,8,5.273559366969494e-16,,,0.0,0.0,0.0,5.692061405548898e-19,2.2737367544323206e-13,,,,,,,,
4194,14,uncertainty,2,7.216449660063518e-16,,,0.0,0.0,0.0,3.144186300207963e-18,8.881784197001252e-16,,,,,,,,
4194,14,uncertainty,4,4.996003610813204e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,14,uncertainty,8,4.996003610813204e-16,,,0.0,0.0,0.0,5.149960319306146e-19,4.440892098500626e-16,,,,,,,,
4194,15,fixed,2,5.551115123125783e-16,,,0.0,0.0,0.0,1.734723475976807e-18,2.2737367544323206e-13,,,,,,,,
4194,15,fixed,4,4.440892098500626e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,2.2737367544323206e-13,,,,,,,,
4194,15,fixed,8,4.718447854656915e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,15,random,2,4.996003610813204e-16,,,0.0,0.0,0.0,1.6263032587282567e-18,0.0,,,,,,,,
4194,15,random,4,3.885780586188048e-16,,,0.0,0.0,0.0,7.589415207398531e-19,2.2737367544323206e-13,,,,,,,,
4194,15,random,8,6.106226635438361e-16,,,0.0,0.0,0.0,4.607859233063394e-19,0.0,,,,,,,,
4194,15,uncertainty,2,3.885780586188048e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,2.2737367544323206e-13,,,,,,,,
4194,15,uncertainty,4,3.885780586188048e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,0.0,,,,,,,,
4194,15,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.607859233063394e-19,2.2737367544323206e-13,,,,,,,,
4194,16,fixed,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.1141942363467336e-18,2.2737367544323206e-13,,,,,,,,
4194,16,fixed,4,4.718447854656915e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,1.1368683772161603e-13,,,,,,,,
4194,16,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,16,random,2,4.85722573273506e-16,,,0.0,0.0,0.0,1.8973538018496328e-18,2.2737367544323206e-13,,,,,,,,
4194,16,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,9.215718466126788e-19,0.0,,,,,,,,
4194,16,random,8,3.885780586188048e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,16,uncertainty,2,5.273559366969494e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
4194,16,uncertainty,4,4.718447854656915e-16,,,0.0,0.0,0.0,9.215718466126788e-19,1.1368683772161603e-13,,,,,,,,
4194,16,uncertainty,8,4.163336342344337e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,17,fixed,2,7.216449660063518e-16,,,0.0,0.0,0.0,1.951563910473908e-18,1.1368683772161603e-13,,,,,,,,
4194,17,fixed,4,1.27675647831893e-15,,,0.0,0.0,0.0,8.131516293641283e-19,2.2737367544323206e-13,,,,,,,,
4194,17,fixed,8,4.996003610813204e-16,,,0.0,0.0,0.0,5.963111948670274e-19,2.2737367544323206e-13,,,,,,,,
4194,17,random,2,6.38378239159465e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,2.2737367544323206e-13,,,,,,,,
4194,17,random,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,0.0,,,,,,,,
4194,17,random,8,8.326672684688674e-16,,,0.0,0.0,0.0,5.421010862427522e-19,1.1368683772161603e-13,,,,,,,,
4194,17,uncertainty,2,9.992007221626409e-16,,,0.0,0.0,0.0,1.951563910473908e-18,2.2737367544323206e-13,,,,,,,,
4194,17,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
4194,17,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.336808689942018e-19,2.2737367544323206e-13,,,,,,,,
4194,18,fixed,2,4.996003610813204e-16,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,18,fixed,4,4.440892098500626e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,8.881784197001252e-16,,,,,,,,
4194,18,fixed,8,9.992007221626409e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,18,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,1.1368683772161603e-13,,,,,,,,
4194,18,random,4,1.1102230246251565e-15,,,0.0,0.0,0.0,1.0299920638612292e-18,1.1368683772161603e-13,,,,,,,,
4194,18,random,8,4.996003610813204e-16,,,0.0,0.0,0.0,5.963111948670274e-19,1.1368683772161603e-13,,,,,,,,
4194,18,uncertainty,2,6.661338147750939e-16,,,0.0,0.0,0.0,3.415236843329339e-18,1.1368683772161603e-13,,,,,,,,
4194,18,uncertainty,4,6.661338147750939e-16,,,0.0,0.0,0.0,9.75781955236954e-19,2.2737367544323206e-13,,,,,,,,
4194,18,uncertainty,8,1.3322676295501878e-15,,,0.0,0.0,0.0,4.87890977618477e-19,4.440892098500626e-16,,,,,,,,
4194,19,fixed,2,1.5543122344752192e-15,,,0.0,0.0,0.0,2.0599841277224584e-18,8.881784197001252e-16,,,,,,,,
4194,19,fixed,4,7.771561172376096e-16,,,0.0,0.0,0.0,8.673617379884035e-19,1.1368683772161603e-13,,,,,,,,
4194,19,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,5.963111948670274e-19,1.1368683772161603e-13,,,,,,,,
4194,19,random,2,6.106226635438361e-16,,,0.0,0.0,0.0,1.8431436932253575e-18,8.881784197001252e-16,,,,,,,,
4194,19,random,4,1.0547118733938987e-15,,,0.0,0.0,0.0,8.131516293641283e-19,1.1368683772161603e-13,,,,,,,,
4194,19,random,8,5.551115123125783e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,19,uncertainty,2,5.551115123125783e-16,,,0.0,0.0,0.0,2.710505431213761e-18,8.881784197001252e-16,,,,,,,,
4194,19,uncertainty,4,1.1102230246251565e-15,,,0.0,0.0,0.0,8.131516293641283e-19,1.1368683772161603e-13,,,,,,,,
4194,19,uncertainty,8,8.881784197001252e-16,,,0.0,0.0,0.0,4.87890977618477e-19,1.1368683772161603e-13,,,,,,,,
4194,20,fixed,2,1.1102230246251565e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
4194,20,fixed,4,1.3322676295501878e-15,,,0.0,0.0,0.0,8.131516293641283e-19,8.881784197001252e-16,,,,,,,,
4194,20,fixed,8,1.3322676295501878e-15,,,0.0,0.0,0.0,5.149960319306146e-19,2.2737367544323206e-13,,,,,,,,
4194,20,random,2,9.992007221626409e-16,,,0.0,0.0,0.0,1.8431436932253575e-18,0.0,,,,,,,,
4194,20,random,4,1.2212453270876722e-15,,,0.0,0.0,0.0,9.75781955236954e-19,2.2737367544323206e-13,,,,,,,,
4194,20,random,8,6.106226635438361e-16,,,0.0,0.0,0.0,4.336808689942018e-19,2.2737367544323206e-13,,,,,,,,
4194,20,uncertainty,2,1.1102230246251565e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
4194,20,uncertainty,4,7.771561172376096e-16,,,0.0,0.0,0.0,8.673617379884035e-19,2.2737367544323206e-13,,,,,,,,
4194,20,uncertainty,8,1.4432899320127035e-15,,,0.0,0.0,0.0,4.0657581468206416e-19,2.2737367544323206e-13,,,,,,,,
4194,21,fixed,2,1.3322676295501878e-15,,,0.0,0.0,0.0,2.4936649967166602e-18,8.881784197001252e-16,,,,,,,,
4194,21,fixed,4,8.881784197001252e-16,,,0.0,0.0,0.0,8.673617379884035e-19,4.547473508864641e-13,,,,,,,,
4194,21,fixed,8,9.43689570931383e-16,,,0.0,0.0,0.0,4.607859233063394e-19,2.2737367544323206e-13,,,,,,,,
4194,21,random,2,1.0824674490095276e-15,,,0.0,0.0,0.0,2.3310346708438345e-18,2.2737367544323206e-13,,,,,,,,
4194,21,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,6.821210263296962e-13,,,,,,,,
4194,21,random,8,7.216449660063518e-16,,,0.0,0.0,0.0,4.336808689942018e-19,4.547473508864641e-13,,,,,,,,
4194,21,uncertainty,2,1.2212453270876722e-15,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,21,uncertainty,4,8.326672684688674e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,2.2737367544323206e-13,,,,,,,,
4194,21,uncertainty,8,1.27675647831893e-15,,,0.0,0.0,0.0,4.87890977618477e-19,4.547473508864641e-13,,,,,,,,
4194,22,fixed,2,9.992007221626409e-16,,,0.0,0.0,0.0,3.144186300207963e-18,2.2737367544323206e-13,,,,,,,,
4194,22,fixed,4,9.992007221626409e-16,,,0.0,0.0,0.0,1.0570971181733668e-18,2.2737367544323206e-13,,,,,,,,
4194,22,fixed,8,6.661338147750939e-16,,,0.0,0.0,0.0,4.607859233063394e-19,0.0,,,,,,,,
4194,22,random,2,1.1102230246251565e-15,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,22,random,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,22,random,8,1.4432899320127035e-15,,,0.0,0.0,0.0,5.692061405548898e-19,4.547473508864641e-13,,,,,,,,
4194,22,uncertainty,2,1.5543122344752192e-15,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,22,uncertainty,4,1.0547118733938987e-15,,,0.0,0.0,0.0,7.047314121155779e-19,4.547473508864641e-13,,,,,,,,
4194,22,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,3.7947076036992655e-19,2.2737367544323206e-13,,,,,,,,
4194,23,fixed,2,6.245004513516506e-16,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,23,fixed,4,7.216449660063518e-16,,,0.0,0.0,0.0,7.589415207398531e-19,0.0,,,,,,,,
4194,23,fixed,8,8.881784197001252e-16,,,0.0,0.0,0.0,5.692061405548898e-19,0.0,,,,,,,,
4194,23,random,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.0599841277224584e-18,1.7763568394002505e-15,,,,,,,,
4194,23,random,4,5.551115123125783e-16,,,0.0,0.0,0.0,9.215718466126788e-19,6.821210263296962e-13,,,,,,,,
4194,23,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,23,uncertainty,2,1.5543122344752192e-15,,,0.0,0.0,0.0,1.734723475976807e-18,2.2737367544323206e-13,,,,,,,,
4194,23,uncertainty,4,7.494005416219807e-16,,,0.0,0.0,0.0,9.215718466126788e-19,0.0,,,,,,,,
4194,23,uncertainty,8,7.771561172376096e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,24,fixed,2,1.27675647831893e-15,,,0.0,0.0,0.0,3.144186300207963e-18,2.2737367544323206e-13,,,,,,,,
4194,24,fixed,4,6.38378239159465e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,2.2737367544323206e-13,,,,,,,,
4194,24,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,5.421010862427522e-19,8.881784197001252e-16,,,,,,,,
4194,24,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,2.2737367544323206e-13,,,,,,,,
4194,24,random,4,4.996003610813204e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,8.881784197001252e-16,,,,,,,,
4194,24,random,8,3.608224830031759e-16,,,0.0,0.0,0.0,4.336808689942018e-19,4.547473508864641e-13,,,,,,,,
4194,24,uncertainty,2,7.216449660063518e-16,,,0.0,0.0,0.0,3.63207727782644e-18,2.2737367544323206e-13,,,,,,,,
4194,24,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,9.215718466126788e-19,0.0,,,,,,,,
4194,24,uncertainty,8,7.216449660063518e-16,,,0.0,0.0,0.0,5.421010862427522e-19,8.881784197001252e-16,,,,,,,,
4194,25,fixed,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,0.0,,,,,,,,
4194,25,fixed,4,6.106226635438361e-16,,,0.0,0.0,0.0,9.75781955236954e-19,2.2737367544323206e-13,,,,,,,,
4194,25,fixed,8,1.5543122344752192e-15,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,25,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.927345865710862e-18,8.881784197001252e-16,,,,,,,,
4194,25,random,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
4194,25,random,8,1.5543122344752192e-15,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,25,uncertainty,2,9.992007221626409e-16,,,0.0,0.0,0.0,3.7947076036992655e-18,2.2737367544323206e-13,,,,,,,,
4194,25,uncertainty,4,5.551115123125783e-16,,,0.0,0.0,0.0,1.0842021724855044e-18,2.2737367544323206e-13,,,,,,,,
4194,25,uncertainty,8,5.551115123125783e-16,,,0.0,0.0,0.0,3.5236570605778894e-19,8.881784197001252e-16,,,,,,,,
4194,26,fixed,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.710505431213761e-18,1.1368683772161603e-13,,,,,,,,
4194,26,fixed,4,6.106226635438361e-16,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
4194,26,fixed,8,4.996003610813204e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,26,random,2,1.9984014443252818e-15,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
4194,26,random,4,1.5543122344752192e-15,,,0.0,0.0,0.0,1.2468324983583301e-18,1.1368683772161603e-13,,,,,,,,
4194,26,random,8,1.4432899320127035e-15,,,0.0,0.0,0.0,5.421010862427522e-19,1.1368683772161603e-13,,,,,,,,
4194,26,uncertainty,2,1.7763568394002505e-15,,,0.0,0.0,0.0,3.144186300207963e-18,0.0,,,,,,,,
4194,26,uncertainty,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,1.1368683772161603e-13,,,,,,,,
4194,26,uncertainty,8,6.106226635438361e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,1.1368683772161603e-13,,,,,,,,
4194,27,fixed,2,7.771561172376096e-16,,,0.0,0.0,0.0,3.144186300207963e-18,1.1368683772161603e-13,,,,,,,,
4194,27,fixed,4,4.440892098500626e-16,,,0.0,0.0,0.0,8.673617379884035e-19,1.1368683772161603e-13,,,,,,,,
4194,27,fixed,8,4.440892098500626e-16,,,0.0,0.0,0.0,4.607859233063394e-19,1.1368683772161603e-13,,,,,,,,
4194,27,random,2,9.992007221626409e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,1.1368683772161603e-13,,,,,,,,
4194,27,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,1.1368683772161603e-13,,,,,,,,
4194,27,random,8,6.661338147750939e-16,,,0.0,0.0,0.0,5.149960319306146e-19,1.1368683772161603e-13,,,,,,,,
4194,27,uncertainty,2,7.216449660063518e-16,,,0.0,0.0,0.0,3.0357660829594124e-18,1.1368683772161603e-13,,,,,,,,
