episode,background,family,step,lag,in_detection_window,in_event,ordered_change,set_change,extra_ids,extra_event_affected_ids,fine_max_z,effective_fine_alarm_threshold,fine_alarm_possible,correct_group_alarms
fresh_b06_localized_3.0,6,localized,43,35,False,False,False,False,0,0,13.697346113516494,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,44,36,False,False,False,False,0,0,7.264404900256808,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,45,37,False,False,False,False,0,0,9.55235696000172,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,46,38,False,False,False,False,0,0,7.301579843608616,20.586358374667945,False,0
fresh_b06_localized_3.0,6,localized,47,39,False,False,False,False,0,0,6.682944977723401,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,0,-11,False,False,False,False,0,0,8.745432051061478,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,1,-10,False,False,False,False,0,0,9.04156573257738,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,2,-9,False,False,False,False,0,0,8.566210869524616,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,3,-8,False,False,False,False,0,0,7.5458957373827005,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,4,-7,False,False,False,False,0,0,8.888694888827763,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,5,-6,False,False,False,False,0,0,8.330459621211126,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,6,-5,False,False,False,False,0,0,11.264872432356544,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,7,-4,False,False,False,False,0,0,13.622062060542987,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,8,-3,False,False,False,False,0,0,10.787277592160084,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,9,-2,False,False,False,False,0,0,9.014419423095005,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,10,-1,False,False,False,False,0,0,7.851671943493637,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,11,0,True,True,False,False,0,0,5.655087105210716,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,12,1,True,True,False,False,0,0,6.412650765047807,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,13,2,True,True,False,False,0,0,6.891108614226206,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,14,3,True,True,False,False,0,0,9.296552127566883,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,15,4,True,True,False,False,0,0,4.196537236786016,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,16,5,True,True,False,False,0,0,7.405872936116288,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,17,6,True,True,False,False,0,0,12.940066817513989,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,18,7,False,True,False,False,0,0,5.430526122487335,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,19,8,False,True,False,False,0,0,9.548951511971888,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,20,9,False,True,False,False,0,0,9.5445732404071,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,21,10,False,True,False,False,0,0,10.93044098863636,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,22,11,False,True,False,False,0,0,11.985191102499542,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,23,12,False,True,False,False,0,0,4.929497883998101,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,24,13,False,True,False,False,0,0,12.8236148677153,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,25,14,False,True,False,False,0,0,8.832883653686498,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,26,15,False,True,False,False,0,0,13.578332678611025,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,27,16,False,True,False,False,0,0,5.168959397185578,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,28,17,False,True,False,False,0,0,4.3592234285158495,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,29,18,False,True,False,False,0,0,3.7637908134921902,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,30,19,False,True,False,False,0,0,4.546805632774878,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,31,20,False,True,False,False,0,0,3.3069240446658954,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,32,21,False,True,False,False,0,0,4.548062541232267,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,33,22,False,True,False,False,0,0,4.571053084018825,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,34,23,False,True,False,False,0,0,4.617950656708809,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,35,24,False,False,False,False,0,0,4.048125349655494,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,36,25,False,False,False,False,0,0,7.801729900821105,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,37,26,False,False,False,False,0,0,4.093469589345513,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,38,27,False,False,False,False,0,0,6.007635595147692,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,39,28,False,False,False,False,0,0,5.24050140272062,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,40,29,False,False,False,False,0,0,8.991219864376536,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,41,30,False,False,False,False,0,0,7.796939917373547,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,42,31,False,False,False,False,0,0,9.770749677227922,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,43,32,False,False,False,False,0,0,13.7277694562921,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,44,33,False,False,False,False,0,0,7.263735036017437,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,45,34,False,False,False,False,0,0,9.550636055675206,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,46,35,False,False,False,False,0,0,7.323790952212874,20.586358374667945,False,0
fresh_b06_cancel_exact_3.0,6,cancel_exact,47,36,False,False,False,False,0,0,6.691436428530447,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,0,-10,False,False,False,False,0,0,8.745432051061478,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,1,-9,False,False,False,False,0,0,9.04156573257738,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,2,-8,False,False,False,False,0,0,8.566210869524616,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,3,-7,False,False,False,False,0,0,7.5458957373827005,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,4,-6,False,False,False,False,0,0,8.888694888827763,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,5,-5,False,False,False,False,0,0,8.330459621211126,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,6,-4,False,False,False,False,0,0,11.264872432356544,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,7,-3,False,False,False,False,0,0,13.622062060542987,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,8,-2,False,False,False,False,0,0,10.787277592160084,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,9,-1,False,False,False,False,0,0,9.014419423095005,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,10,0,True,True,False,False,0,0,7.851671943493637,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,11,1,True,True,False,False,0,0,5.655087105210716,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,12,2,True,True,False,False,0,0,6.411027039480511,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,13,3,True,True,False,False,0,0,6.880553145320418,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,14,4,True,True,False,False,0,0,9.289416298027051,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,15,5,True,True,False,False,0,0,4.175471802709584,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,16,6,True,True,False,False,0,0,7.387082612611492,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,17,7,False,True,False,False,0,0,12.957689512344672,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,18,8,False,True,False,False,0,0,5.529391683917682,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,19,9,False,True,False,False,0,0,9.526221656161685,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,20,10,False,True,False,False,0,0,9.522791046290951,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,21,11,False,True,False,False,0,0,10.957267155653213,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,22,12,False,True,False,False,0,0,11.976486861414632,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,23,13,False,True,False,False,0,0,4.911605674789479,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,24,14,False,True,False,False,0,0,12.891965459555893,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,25,15,False,True,False,False,0,0,8.8500132962374,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,26,16,False,True,False,False,0,0,13.56161840896862,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,27,17,False,True,False,False,0,0,5.17441842172518,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,28,18,False,True,False,False,0,0,4.363694116635704,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,29,19,False,True,False,False,0,0,3.7671990826692734,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,30,20,False,True,False,False,0,0,4.549152987854829,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,31,21,False,True,False,False,0,0,3.434532543678709,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,32,22,False,True,False,False,0,0,4.494514185091453,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,33,23,False,True,False,False,0,0,4.518130252036938,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,34,24,False,False,False,False,0,0,4.565719295244532,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,35,25,False,False,False,False,0,0,4.0103978841067125,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,36,26,False,False,False,False,0,0,7.803873976357434,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,37,27,False,False,False,False,0,0,4.081383872046976,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,38,28,False,False,False,False,0,0,5.992740684471437,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,39,29,False,False,False,False,0,0,5.242119168505044,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,40,30,False,False,False,False,0,0,8.987691058170054,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,41,31,False,False,False,False,0,0,7.808433979364115,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,42,32,False,False,False,False,0,0,9.78332640358061,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,43,33,False,False,False,False,0,0,13.725061334965442,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,44,34,False,False,False,False,0,0,7.274317515720432,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,45,35,False,False,False,False,0,0,9.552090491261035,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,46,36,False,False,False,False,0,0,7.331261519703235,20.586358374667945,False,0
fresh_b06_delayed_3.0,6,delayed,47,37,False,False,False,False,0,0,6.691074935905041,20.586358374667945,False,0
