episode,background,week,family,magnitude,method,event_duration,detected,correct_group_detected,delay_steps,missed,negative_steps,negative_alarms,matched_background_detected,matched_background_group_detected,detection_minus_matched_background,localization_minus_matched_background,peak_score_in_detection_window,median_negative_score,negative_alarm_rate,any_negative_alarm,event_alarm_steps,correct_house_instances,false_house_instances,correct_house_unique,false_house_unique,affected_households,house_localization_recall,false_group_instances,first_informative_read_step,first_macro_alarm_step,local_detection_step,zero_effect
b04_delayed_1.0,4,2,delayed,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4129225769953424,0.041666666666666664,True,0,0,0,0,0,60,0.0,0,1.0,,,False
b04_delayed_1.0,4,2,delayed,1.0,M2,24,True,False,1,False,24,1,True,False,0,0,1.001273183816051,0.4475237893991457,0.041666666666666664,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_1.0,4,2,delayed,1.0,M3,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_1.0,4,2,delayed,1.0,M3_fixed,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_1.0,4,2,delayed,1.0,M4,24,True,False,1,False,24,1,True,False,0,0,1.0480204351939106,0.5201414048714884,0.041666666666666664,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_3.0,4,2,delayed,3.0,M0,24,True,False,1,False,24,1,True,False,0,0,1.2433467058357537,0.5562540493753974,0.041666666666666664,True,3,0,0,0,0,60,0.0,12,,1.0,,False
b04_delayed_3.0,4,2,delayed,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4129225769953424,0.041666666666666664,True,0,0,0,0,0,60,0.0,0,1.0,,,False
b04_delayed_3.0,4,2,delayed,3.0,M2,24,True,False,1,False,24,1,True,False,0,0,1.001273183816051,0.44795410677852376,0.041666666666666664,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_3.0,4,2,delayed,3.0,M3,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_3.0,4,2,delayed,3.0,M3_fixed,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_delayed_3.0,4,2,delayed,3.0,M4,24,True,False,1,False,24,1,True,False,0,0,1.0480204351939106,0.5201414048714884,0.041666666666666664,True,3,0,0,0,0,60,0.0,4,0.0,1.0,,False
b04_ramp_1.0,4,2,ramp,1.0,M0,24,True,False,1,False,24,1,True,False,0,0,1.2433467058357537,0.563202913171527,0.041666666666666664,True,3,0,0,0,0,32,0.0,12,,1.0,,False
b04_ramp_1.0,4,2,ramp,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4129225769953424,0.041666666666666664,True,0,0,0,0,0,32,0.0,0,10.0,,,False
b04_ramp_1.0,4,2,ramp,1.0,M2,24,True,False,1,False,24,1,True,False,0,0,1.001273183816051,0.4535500607826629,0.041666666666666664,True,3,0,0,0,0,32,0.0,4,3.0,1.0,,False
b04_ramp_1.0,4,2,ramp,1.0,M3,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,32,0.0,4,1.0,1.0,,False
b04_ramp_1.0,4,2,ramp,1.0,M3_fixed,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.48897997149877676,0.08333333333333333,True,3,0,0,0,0,32,0.0,4,1.0,1.0,,False
b04_ramp_1.0,4,2,ramp,1.0,M4,24,True,False,1,False,24,1,True,False,0,0,1.0480204351939106,0.5201414048714884,0.041666666666666664,True,3,0,0,0,0,32,0.0,4,1.0,1.0,,False
b04_ramp_3.0,4,2,ramp,3.0,M0,24,True,False,1,False,24,2,True,False,0,0,1.2433467058357537,0.5807943706085573,0.08333333333333333,True,3,0,0,0,0,32,0.0,11,,1.0,,False
b04_ramp_3.0,4,2,ramp,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.8912781493171936,0.4300831698414429,0.041666666666666664,True,0,0,0,0,0,32,0.0,0,10.0,,,False
b04_ramp_3.0,4,2,ramp,3.0,M2,24,True,False,1,False,24,1,True,False,0,0,1.001273183816051,0.46771654750214975,0.041666666666666664,True,3,0,0,0,0,32,0.0,4,3.0,1.0,,False
b04_ramp_3.0,4,2,ramp,3.0,M3,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.5130006150723395,0.08333333333333333,True,3,0,0,0,0,32,0.0,5,1.0,1.0,,False
b04_ramp_3.0,4,2,ramp,3.0,M3_fixed,24,True,False,1,False,24,2,True,False,0,0,1.0467932672033835,0.5130006150723395,0.08333333333333333,True,3,0,0,0,0,32,0.0,5,1.0,1.0,,False
b04_ramp_3.0,4,2,ramp,3.0,M4,24,True,False,1,False,24,1,True,False,0,0,1.0480204351939106,0.5717796364656573,0.041666666666666664,True,3,0,0,0,0,32,0.0,5,1.0,1.0,,False
b04_none_0.0,4,2,none,0.0,M0,0,True,False,3,False,48,4,True,False,0,0,1.2433467058357537,0.5591990898806161,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b04_none_0.0,4,2,none,0.0,M1,0,False,False,7,True,48,1,False,False,0,0,0.8912781493171936,0.41497092191304835,0.020833333333333332,True,0,0,0,0,0,0,,0,,,,True
b04_none_0.0,4,2,none,0.0,M2,0,True,False,3,False,48,4,True,False,0,0,1.001273183816051,0.45766031820460135,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b04_none_0.0,4,2,none,0.0,M3,0,True,False,3,False,48,5,True,False,0,0,1.0467932672033835,0.49369424135364226,0.10416666666666667,True,0,0,0,0,0,0,,0,,,,True
b04_none_0.0,4,2,none,0.0,M3_fixed,0,True,False,3,False,48,5,True,False,0,0,1.0467932672033835,0.49369424135364226,0.10416666666666667,True,0,0,0,0,0,0,,0,,,,True
b04_none_0.0,4,2,none,0.0,M4,0,True,False,3,False,48,4,True,False,0,0,1.0480204351939106,0.52572346863758,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M0,12,True,True,0,False,36,4,True,False,0,1,1.1998765102226083,0.5381153849416602,0.1111111111111111,True,3,0,0,0,0,31,0.0,2,,0.0,0.0,False
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M1,12,False,False,7,True,36,1,False,False,0,0,0.8883268596807095,0.4051962886171324,0.027777777777777776,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M2,12,False,False,7,True,36,2,True,False,-1,0,0.9662664226621512,0.4333469515880245,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M3,12,True,False,5,False,36,4,True,False,0,0,1.0101950216148636,0.4842227124085404,0.1111111111111111,True,1,0,0,0,0,31,0.0,1,0.0,5.0,,False
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M3_fixed,12,True,False,5,False,36,4,True,False,0,0,1.0101950216148636,0.4842227124085404,0.1111111111111111,True,1,0,0,0,0,31,0.0,1,0.0,5.0,,False
b04_sensor_fault_3.0,4,2,sensor_fault,3.0,M4,12,True,False,5,False,36,3,True,False,0,0,1.0113792850540309,0.5000287209255214,0.08333333333333333,True,1,0,0,0,0,31,0.0,1,0.0,5.0,,False
b05_regional_1.0,5,2,regional,1.0,M0,12,False,False,7,True,36,4,False,False,0,0,0.6463929652062107,0.6067489919607725,0.1111111111111111,True,1,0,0,0,0,4121,0.0,0,,11.0,,False
b05_regional_1.0,5,2,regional,1.0,M1,12,False,False,7,True,36,2,False,False,0,0,0.4574302677342461,0.4854603687910304,0.05555555555555555,True,0,0,0,0,0,4121,0.0,0,0.0,,,False
b05_regional_1.0,5,2,regional,1.0,M2,12,False,False,7,True,36,3,False,False,0,0,0.5205434165953531,0.5197901873822537,0.08333333333333333,True,0,0,0,0,0,4121,0.0,0,0.0,,,False
b05_regional_1.0,5,2,regional,1.0,M3,12,False,False,7,True,36,2,False,False,0,0,0.5442084663671252,0.5687339858897281,0.05555555555555555,True,0,0,0,0,0,4121,0.0,0,0.0,,,False
b05_regional_1.0,5,2,regional,1.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.5442084663671252,0.5687339858897281,0.05555555555555555,True,0,0,0,0,0,4121,0.0,0,0.0,,,False
b05_regional_1.0,5,2,regional,1.0,M4,12,False,False,7,True,36,3,False,False,0,0,0.5448464483173565,0.5973953672033327,0.08333333333333333,True,0,0,0,0,0,4121,0.0,0,0.0,,,False
b05_regional_3.0,5,2,regional,3.0,M0,12,True,True,0,False,36,4,False,False,1,1,1.6423578871005124,0.6270881425701991,0.1111111111111111,True,3,0,0,0,0,4121,0.0,0,,0.0,0.0,False
b05_regional_3.0,5,2,regional,3.0,M1,12,True,True,0,False,36,3,False,False,1,1,1.1622406932788505,0.4710079461857841,0.08333333333333333,True,1,0,0,0,0,4121,0.0,0,0.0,0.0,0.0,False
b05_regional_3.0,5,2,regional,3.0,M2,12,True,True,0,False,36,4,False,False,1,1,1.3225988397799031,0.5116636874769777,0.1111111111111111,True,1,0,0,0,0,4121,0.0,0,0.0,0.0,0.0,False
b05_regional_3.0,5,2,regional,3.0,M3,12,True,True,0,False,36,3,False,False,1,1,1.3827270949333257,0.5550630058736725,0.08333333333333333,True,1,0,0,0,0,4121,0.0,0,0.0,0.0,0.0,False
b05_regional_3.0,5,2,regional,3.0,M3_fixed,12,True,True,0,False,36,3,False,False,1,1,1.3827270949333257,0.5550630058736725,0.08333333333333333,True,1,0,0,0,0,4121,0.0,0,0.0,0.0,0.0,False
b05_regional_3.0,5,2,regional,3.0,M4,12,True,True,0,False,36,4,False,False,1,1,1.3843480820792111,0.5969780611598898,0.1111111111111111,True,1,0,0,0,0,4121,0.0,0,0.0,0.0,0.0,False
b05_localized_1.0,5,2,localized,1.0,M0,12,False,False,7,True,36,4,False,False,0,0,0.3630974621408712,0.6070875700085747,0.1111111111111111,True,0,0,0,0,0,31,0.0,0,,,,False
b05_localized_1.0,5,2,localized,1.0,M1,12,False,False,7,True,36,2,False,False,0,0,0.6914018702989713,0.48204389073215415,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,1.0,,,False
b05_localized_1.0,5,2,localized,1.0,M2,12,False,False,7,True,36,3,False,False,0,0,0.4030403585330557,0.5245668245178084,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,1.0,,,False
b05_localized_1.0,5,2,localized,1.0,M3,12,False,False,7,True,36,2,False,False,0,0,0.532195510754624,0.581890256640524,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_localized_1.0,5,2,localized,1.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.532195510754624,0.581890256640524,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_localized_1.0,5,2,localized,1.0,M4,12,False,False,7,True,36,3,False,False,0,0,0.3647823190733432,0.6139435221451813,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_localized_3.0,5,2,localized,3.0,M0,12,False,False,7,True,36,4,False,False,0,0,0.4040391340334626,0.6072320681338512,0.1111111111111111,True,0,0,0,0,0,31,0.0,0,,,,False
b05_localized_3.0,5,2,localized,3.0,M1,12,False,False,7,True,36,2,False,False,0,0,0.6914018702989713,0.48245582276936205,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,1.0,,,False
b05_localized_3.0,5,2,localized,3.0,M2,12,False,False,7,True,36,4,False,False,0,0,0.4030403585330557,0.5249547403846644,0.1111111111111111,True,0,0,0,0,0,31,0.0,0,1.0,,,False
b05_localized_3.0,5,2,localized,3.0,M3,12,False,False,7,True,36,3,False,False,0,0,0.532195510754624,0.5813721441363728,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_localized_3.0,5,2,localized,3.0,M3_fixed,12,False,False,7,True,36,3,False,False,0,0,0.532195510754624,0.5813721441363728,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_localized_3.0,5,2,localized,3.0,M4,12,False,False,7,True,36,4,False,False,0,0,0.3647802417902698,0.6137299137393323,0.1111111111111111,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6247908501060114,0.125,True,1,0,0,0,0,58,0.0,1,,14.0,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.6914018702989713,0.48125889501190633,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4237229672729427,0.5238534373348915,0.125,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.532195510754624,0.6564365289828518,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.532195510754624,0.6564365289828518,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_1.0,5,2,cancel_exact,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3647852319529822,0.6475162948460164,0.08333333333333333,True,1,0,1,0,1,58,0.0,1,0.0,,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6247908501060109,0.125,True,1,0,0,0,0,58,0.0,1,,14.0,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.6914018702989713,0.4812588950119051,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4237229672729427,0.523853437334891,0.125,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.532195510754624,0.6564365289828518,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.532195510754624,0.6564365289828518,0.08333333333333333,True,0,0,0,0,0,58,0.0,0,0.0,,,False
b05_cancel_exact_3.0,5,2,cancel_exact,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3647852319529822,0.6475162948460164,0.08333333333333333,True,1,0,1,0,1,58,0.0,1,0.0,,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6246328423175915,0.125,True,1,0,0,0,0,64,0.0,0,,13.0,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.691245617820232,0.4811351023208076,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4029492739442542,0.5235389382065794,0.125,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.532075237912878,0.6555406536201454,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.532075237912878,0.6555406536201454,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_1.0,5,2,cancel_approx,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3647816383546958,0.6466193692381441,0.08333333333333333,True,1,0,1,0,1,64,0.0,1,0.0,,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6244893268647956,0.125,True,1,0,0,0,0,64,0.0,0,,13.0,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.6911696945054671,0.48113305863658845,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.402905015805365,0.5233806803875365,0.125,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5320167971579202,0.654725079338665,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5320167971579202,0.654725079338665,0.08333333333333333,True,0,0,0,0,0,64,0.0,0,0.0,,,False
b05_cancel_approx_3.0,5,2,cancel_approx,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3647794827466558,0.6458028388493944,0.08333333333333333,True,1,0,1,0,1,64,0.0,1,0.0,,,False
b05_delayed_1.0,5,2,delayed,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6248500759820395,0.125,True,1,0,0,0,0,56,0.0,1,,14.0,,False
b05_delayed_1.0,5,2,delayed,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.6913622250970453,0.4809424811714019,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,1.0,,,False
b05_delayed_1.0,5,2,delayed,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4237229672729427,0.5234840032391609,0.125,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_1.0,5,2,delayed,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5321649944957094,0.6561076111290294,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_1.0,5,2,delayed,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5321649944957094,0.6561076111290294,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_1.0,5,2,delayed,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3648088033606605,0.6471869913979469,0.08333333333333333,True,1,0,1,0,1,56,0.0,1,0.0,,,False
b05_delayed_3.0,5,2,delayed,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.3961567187308112,0.6248608941619866,0.125,True,1,0,0,0,0,56,0.0,1,,14.0,,False
b05_delayed_3.0,5,2,delayed,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.6913549835168906,0.48088468511849924,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,1.0,,,False
b05_delayed_3.0,5,2,delayed,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4237229672729427,0.5234165225230581,0.125,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_3.0,5,2,delayed,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.5321594204054234,0.6560475310969718,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_3.0,5,2,delayed,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.5321594204054234,0.6560475310969718,0.08333333333333333,True,0,0,0,0,0,56,0.0,0,0.0,,,False
b05_delayed_3.0,5,2,delayed,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.3648131089065969,0.647126840933365,0.08333333333333333,True,1,0,1,0,1,56,0.0,1,0.0,,,False
b05_ramp_1.0,5,2,ramp,1.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.587357764893469,0.6006564140575616,0.125,True,0,0,0,0,0,32,0.0,0,,,,False
b05_ramp_1.0,5,2,ramp,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.4156530688190516,0.46670873039772853,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_1.0,5,2,ramp,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4730020810234505,0.4837115482432418,0.125,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_1.0,5,2,ramp,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.4945057970108398,0.6153020759189465,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_1.0,5,2,ramp,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.4945057970108398,0.6153020759189465,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_1.0,5,2,ramp,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.5703418339601475,0.5705671071682464,0.08333333333333333,True,1,0,1,0,1,32,0.0,1,1.0,,,False
b05_ramp_3.0,5,2,ramp,3.0,M0,24,False,False,7,True,24,3,False,False,0,0,0.5923500445645715,0.6169926502889866,0.125,True,0,0,0,0,0,32,0.0,0,,,,False
b05_ramp_3.0,5,2,ramp,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.4191859349693324,0.4607689737152222,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_3.0,5,2,ramp,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.4770223882614263,0.5029748595245848,0.125,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_3.0,5,2,ramp,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.4987088762671552,0.6620247231888903,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_3.0,5,2,ramp,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.4987088762671552,0.6620247231888903,0.08333333333333333,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b05_ramp_3.0,5,2,ramp,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.5707376746531041,0.6084370581072462,0.08333333333333333,True,1,0,1,0,1,32,0.0,1,1.0,,,False
b05_none_0.0,5,2,none,0.0,M0,0,False,False,7,True,48,4,False,False,0,0,0.2965070111254095,0.5878145724442301,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b05_none_0.0,5,2,none,0.0,M1,0,False,False,7,True,48,2,False,False,0,0,0.6914018702989713,0.44833004143895056,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b05_none_0.0,5,2,none,0.0,M2,0,False,False,7,True,48,3,False,False,0,0,0.4030403585330557,0.4787873990848469,0.0625,True,0,0,0,0,0,0,,0,,,,True
b05_none_0.0,5,2,none,0.0,M3,0,False,False,7,True,48,2,False,False,0,0,0.532195510754624,0.5325337052352956,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b05_none_0.0,5,2,none,0.0,M3_fixed,0,False,False,7,True,48,2,False,False,0,0,0.532195510754624,0.5325337052352956,0.041666666666666664,True,0,0,0,0,0,0,,0,,,,True
b05_none_0.0,5,2,none,0.0,M4,0,False,False,7,True,48,3,False,False,0,0,0.3647852319529822,0.565931737190069,0.0625,True,0,0,0,0,0,0,,0,,,,True
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M0,12,True,True,0,False,36,4,False,False,1,1,1.1684329170090135,0.6247908501060102,0.1111111111111111,True,1,0,0,0,0,31,0.0,0,,0.0,0.0,False
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M1,12,False,False,7,True,36,2,False,False,0,0,0.8268601467319989,0.5003947622506363,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,1.0,,,False
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M2,12,False,False,7,True,36,3,False,False,0,0,0.9409447432465692,0.5398761460655757,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M3,12,False,False,7,True,36,2,False,False,0,0,0.9837221629036258,0.6205258058353624,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M3_fixed,12,False,False,7,True,36,2,False,False,0,0,0.9837221629036258,0.6205258058353624,0.05555555555555555,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b05_sensor_fault_3.0,5,2,sensor_fault,3.0,M4,12,False,False,7,True,36,3,False,False,0,0,0.9848753919008968,0.6395091351930442,0.08333333333333333,True,0,0,0,0,0,31,0.0,0,0.0,,,False
b06_regional_1.0,6,3,regional,1.0,M0,12,True,True,0,False,36,5,True,True,0,0,1.4350923305673802,0.570899775605267,0.1388888888888889,True,2,0,0,0,0,4092,0.0,0,,0.0,0.0,False
b06_regional_1.0,6,3,regional,1.0,M1,12,True,True,3,False,36,3,True,True,0,0,1.0155659240279316,0.4065026531419075,0.08333333333333333,True,1,0,0,0,0,4092,0.0,0,0.0,3.0,3.0,False
b06_regional_1.0,6,3,regional,1.0,M2,12,True,True,3,False,36,4,True,True,0,0,1.1556868733016252,0.4597483817483703,0.1111111111111111,True,1,0,0,0,0,4092,0.0,0,0.0,3.0,3.0,False
b06_regional_1.0,6,3,regional,1.0,M3,12,True,True,0,False,36,5,True,True,0,0,1.2082269429775556,0.5230248554596362,0.1388888888888889,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_1.0,6,3,regional,1.0,M3_fixed,12,True,True,0,False,36,5,True,True,0,0,1.2082269429775556,0.5230248554596362,0.1388888888888889,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_1.0,6,3,regional,1.0,M4,12,True,True,0,False,36,11,True,True,0,0,1.2096433615543347,0.6444026681530453,0.3055555555555556,True,5,3,0,1,0,4092,0.00024437927663734115,0,0.0,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M0,12,True,True,0,False,36,5,True,True,0,0,2.2555915699534324,0.570899775605267,0.1388888888888889,True,2,0,0,0,0,4092,0.0,0,,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M1,12,True,True,0,False,36,4,True,True,0,0,1.596205267199578,0.4065026531419075,0.1111111111111111,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M2,12,True,True,0,False,36,4,True,True,0,0,1.8164389241034928,0.4597483817483703,0.1111111111111111,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M3,12,True,True,0,False,36,4,True,True,0,0,1.899018236752276,0.5230237832488832,0.1111111111111111,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M3_fixed,12,True,True,0,False,36,4,True,True,0,0,1.899018236752276,0.5230237832488832,0.1111111111111111,True,2,0,0,0,0,4092,0.0,0,0.0,0.0,0.0,False
b06_regional_3.0,6,3,regional,3.0,M4,12,True,True,0,False,36,10,True,True,0,0,1.901244478042302,0.6442947655475191,0.2777777777777778,True,6,4,0,1,0,4092,0.00024437927663734115,0,0.0,0.0,0.0,False
b06_localized_1.0,6,3,localized,1.0,M0,12,True,False,4,False,36,4,True,False,0,0,1.440670152241928,0.570739741514112,0.1111111111111111,True,2,0,0,0,0,32,0.0,3,,4.0,,False
