episode,phase,background,family,method,horizon,level,forecast_phase,mae,mse,coverage,width,adjusted_coverage,adjusted_width
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,group,after,4.920527074361654,37.07272943625905,0.8771551724137931,19.18756149665784,0.9202586206896551,21.66936138249994
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,group,during,5.15941815107426,42.042083010215165,0.8717105263157895,19.269727409590047,0.9046052631578947,21.76215498011062
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,household,after,0.1146315595077896,0.0473646850842843,0.9215281497787756,0.53811621789951,0.9087529165328827,0.49731883778688174
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,household,during,0.11943787533643252,0.057907880867910454,0.907683673258435,0.5387880064545166,0.8930558616825968,0.49793969456893244
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,regional,after,66.3351231351723,6644.8604998996625,0.8275862068965517,263.0904542089729,0.896551724137931,288.15152603184
fresh_b00_delayed_3.0,fresh,0,delayed,M2,12,regional,during,73.83100964098112,7677.411492709798,0.8421052631578947,264.50318751110177,0.8947368421052632,289.6988313421311
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,affected,after,0.10853033021521837,0.04821022513612048,0.9342105263157895,0.5418931974047726,0.9285714285714285,0.5137111148686041
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,affected,before,0.14817634242448124,0.07062499626417378,0.8928571428571429,0.550186286988039,0.8857142857142858,0.5215729081443421
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,affected,during,0.13169134314462902,0.059195815723979785,0.8727678571428572,0.550518562284069,0.8616071428571429,0.5218879028953085
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,group,after,3.820917844279586,23.795547731072368,0.7598684210526315,11.05518144405261,0.8848684210526315,14.571594655168006
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,group,before,3.0575539859822833,14.247178612334855,0.8375,11.132565806038745,0.9375,14.673593302699691
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,group,during,3.6014481825160516,22.59192548000854,0.7604166666666666,11.048454731434061,0.8776041666666666,14.562728321301359
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,household,after,0.10113561992538043,0.039826506742653665,0.9301120517024223,0.5168099772972532,0.9230273572881094,0.48993239052284826
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,household,before,0.13466557621062297,0.05997626868997956,0.8978827585749922,0.5209635457928012,0.8875128222635347,0.4938699455848973
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,household,during,0.12497402643114937,0.05832548281046501,0.8928962766608403,0.51616236878763,0.882235965118603,0.489318462001379
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,regional,after,50.56622559523067,3789.553573661741,0.5263157894736842,106.57782581376141,0.8421052631578947,150.10906302962255
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,regional,before,18.696837189824304,540.4482975363105,1.0,108.17883210755038,1.0,152.36399319760275
fresh_b00_delayed_3.0,fresh,0,delayed,M3,2,regional,during,43.42659970956846,2895.3936822770434,0.7083333333333334,106.41094562437036,0.8333333333333334,149.87402137178776
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,affected,after,0.1235529524184386,0.05760384395513184,0.9224137931034483,0.569512897836736,0.9181034482758621,0.527141547834647
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,affected,during,0.11835019820251255,0.050207394514658145,0.8975563909774436,0.5703205642440741,0.8834586466165413,0.5278891244421574
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,group,after,5.263702895001009,40.10971303630631,0.8900862068965517,19.195838918016243,0.9181034482758621,21.351565578264537
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,group,during,5.451578628072736,45.01592772408182,0.8717105263157895,19.257636112689212,0.8947368421052632,21.42030270719378
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,household,after,0.11594071206231014,0.047521386225888584,0.9208910109973337,0.5380818400711762,0.9079999209741548,0.4980489381614466
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,household,during,0.11938050414231248,0.05768041722536496,0.9070395173082956,0.5387713279553006,0.8940538403533411,0.4986871286428758
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,regional,after,73.4332908726268,7424.665150273406,0.9310344827586207,263.23939661244805,0.9655172413793104,273.71090148934263
fresh_b00_delayed_3.0,fresh,0,delayed,M3,12,regional,during,80.12581116564057,8530.650124869451,0.8421052631578947,264.2880989638138,0.8947368421052632,274.8013205895236
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,affected,after,0.1092235311467068,0.0492082819023713,0.9295112781954886,0.5402895153311095,0.9257518796992482,0.5119481406463093
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,affected,before,0.14757326854592667,0.06952776035838729,0.8964285714285716,0.552155065772308,0.8821428571428571,0.5231912729184465
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,affected,during,0.13412737534599486,0.05965473726855847,0.8660714285714285,0.5542741491649757,0.8549107142857143,0.5251991978771344
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,group,after,3.844587035494987,23.87038764294211,0.75,11.081195472512134,0.8914473684210527,14.45536918351558
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,group,before,2.9936167160744,13.30077362657905,0.85,11.133034116442484,0.95,14.522992459167096
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,group,during,3.7366991593833228,24.287906210334523,0.7578125,11.083032911037476,0.8515625,14.457766113729626
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,household,after,0.10133292792346381,0.04042294441496832,0.9298342094932287,0.5187438109850625,0.9224968733993917,0.4915326356885385
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,household,before,0.13540191612096164,0.060080056816178895,0.8976905204126286,0.5220466772931105,0.8873683036929675,0.49466224716021817
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,household,during,0.12530417104205127,0.05904097443672771,0.8927261654877753,0.5186176423781558,0.8816758155501437,0.4914130853699019
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,regional,after,50.687795170548355,3811.5607182610975,0.5789473684210527,107.07447320354026,0.8421052631578947,152.45632767056733
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,regional,before,12.55869753017016,294.35881589335037,1.0,108.14044751058005,1.0,153.9740986516445
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,2,regional,during,47.16845355993223,3283.917834426539,0.6666666666666666,107.12006659995042,0.8333333333333334,152.52124512077515
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,affected,after,0.12239938837370343,0.0568391193233251,0.9236453201970443,0.5698234445568994,0.9162561576354681,0.5256541545707177
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,affected,during,0.11844712418955532,0.050197268458201376,0.9013157894736842,0.5708070942328246,0.8834586466165413,0.526561557633423
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,group,after,4.506717715000724,31.138912498041012,0.9245689655172413,19.316147498603012,0.9396551724137931,20.95823320902661
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,group,during,5.109718307293645,41.95454856874322,0.8618421052631579,19.37103450018938,0.8980263157894737,21.017786211480875
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,household,after,0.11522368677526709,0.04747554672080083,0.9211557717345368,0.5386815607095126,0.9077930548745323,0.4969262024622062
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,household,during,0.1188482262662508,0.057839122590699475,0.9069763735350714,0.5392843885923287,0.8933968324840835,0.49748230274926936
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,regional,after,59.85639597532351,5156.744843089638,1.0,265.39744331052,1.0,282.6250884922803
fresh_b00_delayed_3.0,fresh,0,delayed,M3b,12,regional,during,72.34682158404075,7692.798592917619,0.7894736842105263,266.3377571078861,0.7894736842105263,283.62644052821594
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,affected,after,0.1092235311467068,0.0492082819023713,0.9295112781954886,0.5402895153311095,0.9257518796992482,0.5119481406463093
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,affected,before,0.14757326854592667,0.06952776035838729,0.8964285714285716,0.552155065772308,0.8821428571428571,0.5231912729184465
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,affected,during,0.13412737534599486,0.05965473726855847,0.8660714285714285,0.5542741491649757,0.8549107142857143,0.5251991978771344
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,group,after,3.844587035494987,23.87038764294211,0.75,11.081195472512134,0.8914473684210527,14.45536918351558
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,group,before,2.9936167160744,13.30077362657905,0.85,11.133034116442484,0.95,14.522992459167096
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,group,during,3.7366991593833228,24.287906210334523,0.7578125,11.083032911037476,0.8515625,14.457766113729626
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,household,after,0.10133292792346381,0.04042294441496832,0.9298342094932287,0.5187438109850625,0.9224968733993917,0.4915326356885385
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,household,before,0.13540191612096164,0.060080056816178895,0.8976905204126286,0.5220466772931105,0.8873683036929675,0.49466224716021817
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,household,during,0.12530417104205127,0.05904097443672771,0.8927261654877753,0.5186176423781558,0.8816758155501437,0.4914130853699019
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,regional,after,50.687795170548355,3811.5607182610975,0.5789473684210527,107.07447320354026,0.8421052631578947,152.45632767056733
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,regional,before,12.55869753017016,294.35881589335037,1.0,108.14044751058005,1.0,153.9740986516445
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,2,regional,during,47.16845355993223,3283.917834426539,0.6666666666666666,107.12006659995042,0.8333333333333334,152.52124512077515
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,affected,after,0.12239938837370343,0.0568391193233251,0.9236453201970443,0.5698234445568994,0.9162561576354681,0.5256541545707177
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,affected,during,0.11844712418955532,0.050197268458201376,0.9013157894736842,0.5708070942328246,0.8834586466165413,0.526561557633423
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,group,after,4.506717715000724,31.138912498041012,0.9245689655172413,19.316147498603012,0.9396551724137931,20.95823320902661
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,group,during,5.109718307293645,41.95454856874322,0.8618421052631579,19.37103450018938,0.8980263157894737,21.017786211480875
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,household,after,0.11522368677526709,0.04747554672080083,0.9211557717345368,0.5386815607095126,0.9077930548745323,0.4969262024622062
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,household,during,0.1188482262662508,0.057839122590699475,0.9069763735350714,0.5392843885923287,0.8933968324840835,0.49748230274926936
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,regional,after,59.85639597532351,5156.744843089638,1.0,265.39744331052,1.0,282.6250884922803
fresh_b00_delayed_3.0,fresh,0,delayed,M3b_fixed,12,regional,during,72.34682158404075,7692.798592917619,0.7894736842105263,266.3377571078861,0.7894736842105263,283.62644052821594
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,affected,after,0.10799218995192666,0.04983537944414785,0.9219924812030075,0.5151214777695182,0.9163533834586466,0.4875374476274863
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,affected,before,0.1425465960857076,0.06770996994899053,0.8821428571428571,0.515626285455115,0.875,0.488015223571996
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,affected,during,0.12303496316403008,0.05654889617534798,0.8876488095238094,0.5151221239621027,0.8742559523809524,0.4875380592173673
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,group,after,3.074239061304304,16.193607588739905,0.8026315789473685,10.552891446831813,0.9046052631578947,13.957627604572474
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,group,before,2.996399492629939,13.37807052355756,0.8125,10.564826342430973,0.95,13.973413119766274
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,group,during,3.36205145246045,20.55065175334641,0.7708333333333334,10.553223114499701,0.8723958333333334,13.958066279964918
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,household,after,0.09221887281289969,0.03479851246284719,0.9258183795983257,0.47636807956400345,0.9179001706968116,0.4508592393535499
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,household,before,0.11612841747299685,0.048168389070506676,0.9015298214318126,0.47725795979346647,0.8920719965451983,0.4517014677491608
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,household,during,0.1120062155395508,0.049014716310352036,0.8938061655303843,0.47650208842854785,0.8834258147966544,0.45098607223200476
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,regional,after,34.9031088711076,1863.4983569696285,0.631578947368421,97.0344630885391,0.8947368421052632,137.28079376863204
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,regional,before,8.326918033089736,171.39276184067364,1.0,97.1445536978791,1.0,137.43654591849324
fresh_b00_delayed_3.0,fresh,0,delayed,M4,2,regional,during,38.76361408398476,2407.3996950045716,0.6666666666666666,97.01304212550396,0.8333333333333334,137.2504881770396
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,affected,after,0.12288729197442638,0.05744268349569299,0.9224137931034483,0.5663161533921766,0.9144088669950738,0.525574709426229
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,affected,during,0.11758080193297311,0.04901382521814065,0.9078947368421053,0.5663400590953587,0.8900375939849624,0.5255968953252685
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,group,after,4.50945591435724,30.687522053764035,0.8922413793103449,18.2697679502742,0.9094827586206896,19.16374690443652
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,group,during,4.9293279963950285,37.09679405642127,0.881578947368421,18.27439051812554,0.9013157894736842,19.16859566445321
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,household,after,0.11422818650841615,0.04659695355466777,0.9204111466709048,0.533566569819313,0.9081488924447755,0.49518116905653
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,household,during,0.1190372462241744,0.056350863039372326,0.9066100839774018,0.5337974627160251,0.8934474759800256,0.4953954512492085
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,regional,after,61.99207749639863,4961.02961888117,0.9310344827586207,246.60952971849787,0.9310344827586207,243.7575204204537
fresh_b00_delayed_3.0,fresh,0,delayed,M4,12,regional,during,69.98707372467399,6542.847255527241,0.8421052631578947,246.6584953772983,0.8421052631578947,243.80591979734947
fresh_b00_localized_3.0,fresh,0,localized,M0,2,affected,after,0.08670354567459662,0.02410610301418636,0.936950146627566,0.5548293291179079,0.936950146627566,0.529459268957203
fresh_b00_localized_3.0,fresh,0,localized,M0,2,affected,before,0.12721829926183045,0.04468051187365002,0.9193548387096775,0.5548291828301798,0.9086021505376344,0.5294591293586101
fresh_b00_localized_3.0,fresh,0,localized,M0,2,affected,during,0.46408793655960273,0.31421196772786214,0.12419354838709673,0.554827623676791,0.10806451612903223,0.5294576414988844
fresh_b00_localized_3.0,fresh,0,localized,M0,2,group,after,3.6852117738366754,25.347203949623893,0.7840909090909091,11.594573229240963,0.875,15.221968153728415
fresh_b00_localized_3.0,fresh,0,localized,M0,2,group,before,3.1341977125169027,15.661012623692839,0.8645833333333334,11.593611953182377,0.9375,15.220706139744683
fresh_b00_localized_3.0,fresh,0,localized,M0,2,group,during,4.431454172902841,33.743214971119926,0.696875,11.595012008220689,0.825,15.22254420594904
fresh_b00_localized_3.0,fresh,0,localized,M0,2,household,after,0.10055468547178782,0.04105342284571211,0.9361962187822624,0.5343611327590585,0.9299685551957256,0.5099269989197517
fresh_b00_localized_3.0,fresh,0,localized,M0,2,household,before,0.13765259662114257,0.06169045287895395,0.9041007244848057,0.5346708732682909,0.8956591526222892,0.5102225762711606
fresh_b00_localized_3.0,fresh,0,localized,M0,2,household,during,0.1433750218123867,0.0707217767468349,0.8761312002032204,0.534639261129837,0.8653309292002588,0.5101924096256039
fresh_b00_localized_3.0,fresh,0,localized,M0,2,regional,after,45.57812084560163,4267.727221467306,0.7272727272727273,118.41736811889609,0.7727272727272727,159.9447856723828
fresh_b00_localized_3.0,fresh,0,localized,M0,2,regional,before,19.546940585253157,551.5614623437177,1.0,118.3845540870863,1.0,159.90046419008476
fresh_b00_localized_3.0,fresh,0,localized,M0,2,regional,during,53.82163989135762,4346.998588309298,0.65,118.3781285226684,0.75,159.8917852645186
fresh_b00_localized_3.0,fresh,0,localized,M0,12,affected,after,0.10860764763242504,0.03773554229493752,0.9153225806451613,0.5706985325522502,0.90625,0.5266351010283958
fresh_b00_localized_3.0,fresh,0,localized,M0,12,affected,during,0.5128138738567629,0.3917201719111889,0.08870967741935482,0.5707038237148445,0.06451612903225803,0.5266399836622006
fresh_b00_localized_3.0,fresh,0,localized,M0,12,group,after,5.353345908687687,44.62468815964253,0.88671875,21.691430169850705,0.970703125,29.050470695100646
fresh_b00_localized_3.0,fresh,0,localized,M0,12,group,during,7.409590747551724,87.74316333795885,0.8046875,21.69488399726277,0.91015625,29.055096268944073
fresh_b00_localized_3.0,fresh,0,localized,M0,12,household,after,0.11205105126474325,0.047987198033089415,0.9254132896539519,0.546366662080109,0.9133033886854665,0.5041818856556495
fresh_b00_localized_3.0,fresh,0,localized,M0,12,household,during,0.13340370120641068,0.0679503581453984,0.8907485006584724,0.5466436543670897,0.8748176433181052,0.5044374914662791
fresh_b00_localized_3.0,fresh,0,localized,M0,12,regional,after,78.32992469810813,8659.938937504134,0.875,307.999223723961,1.0,405.5754097699611
fresh_b00_localized_3.0,fresh,0,localized,M0,12,regional,during,109.8064611328657,15511.491058197435,0.75,308.02752159958646,0.9375,405.61267259927496
fresh_b00_localized_3.0,fresh,0,localized,M2,2,affected,after,0.08936824550725755,0.023249035743849,0.935483870967742,0.537821612186657,0.9325513196480938,0.5125225863617504
